Vam	Vbm	Vcm	Iam	Ibm	Icm
0.027221115	0.076971084	0.076672952	0.678613533	0.680182506	0.678591529
0.877404059	0.469897032	0.415511781	0.170532767	0.575551809	0.536244705
0.401309227	0.877286506	0.487704704	0.564216887	0.170545081	0.607280934
0.8415808	0.083382613	0.102247835	0.134800433	0.631213217	0.606012661
0.525797423	0.512835389	0.877704171	0.564068274	0.535044079	0.170788061
0.846765405	0.846602054	0.847006858	0.256868048	0.256596193	0.256470122
0.410277688	0.877622965	0.480876077	0.517693066	0.170671236	0.559333448
0.082184495	0.854945486	0.066746424	0.631143186	0.148629596	0.65323862
0.877390295	0.480615119	0.405662752	0.17057773	0.575064756	0.532688773
0.131490523	0.126007475	0.098406959	0.610041247	0.610098741	0.614502833
0.87498777	0.076018174	0.871303055	0.168968634	0.65050919	0.164411499
0.876650939	0.883351275	0.027323816	0.171180891	0.175812404	0.695122106
0.013750357	0.014266202	0.014317262	0.696695124	0.696945712	0.697244998
0.104085658	0.866407867	0.867465177	0.615302496	0.158753849	0.162895528
0.040864707	0.876454883	0.882703131	0.693224364	0.170793905	0.175138111
0.877338047	0.448066353	0.435875562	0.170664136	0.57570534	0.542743731
0.137179557	0.860337182	0.843684295	0.566260896	0.153638458	0.148498782
0.872664625	0.875373784	0.075963553	0.165295373	0.168612776	0.650598911
0.877313212	0.439809326	0.44345135	0.170568394	0.608792737	0.578557925
0.410255502	0.877665858	0.48093185	0.517690531	0.170755477	0.559324361
0.111382641	0.865007589	0.856015028	0.592083798	0.156237907	0.155660972
0.415801835	0.877433642	0.469850415	0.536025643	0.170581152	0.575387146
0.825316	0.146123124	0.128696178	0.118632959	0.603291911	0.574399118
0.856086659	0.102969877	0.078874313	0.149663611	0.643496299	0.623848336
0.434695878	0.87736075	0.45549287	0.576282756	0.170628913	0.609950807
0.877365691	0.884399379	0.054277831	0.171204592	0.175311945	0.690527351
0.876559085	0.883317034	0.027326697	0.171343734	0.17560326	0.695176306
0.09550936	0.866473827	0.865858015	0.617147621	0.159193721	0.162447774
0.083553249	0.07608305	0.855409829	0.648621745	0.627621951	0.149364953
0.322820361	0.332085423	0.825189798	0.615071871	0.587139078	0.118509713
0.040839863	0.87518603	0.88447677	0.692709848	0.170081728	0.175199275
0.027482607	0.028624698	0.028033271	0.694985299	0.694949885	0.695294699
0.041066218	0.041194572	0.041460245	0.692374992	0.692270661	0.692342279
0.877160952	0.438569576	0.438564939	0.170275087	0.626418726	0.596450197
0.874881659	0.047115321	0.872130976	0.168307975	0.657012464	0.165106962
0.875019308	0.884415398	5.49679E-06	0.170763994	0.176195686	0.699392953
0.877571332	0.45049017	0.427066231	0.170485102	0.626545259	0.593010277
0.078356613	0.080910232	0.868669225	0.676581475	0.665788923	0.162435362
0.439866472	0.877791106	0.448860952	0.527559837	0.170727071	0.559856683
0.866688094	0.866932629	0.095458047	0.159525392	0.162598213	0.617321905
0.393071264	0.877744797	0.484926271	0.58256208	0.170820018	0.625425425
0.475403336	0.414269773	0.877444369	0.608650768	0.569105153	0.170592533
0.868255015	0.104398376	0.866855585	0.16279593	0.614952594	0.159239494
0.43585603	0.877254635	0.448053433	0.542698527	0.17052456	0.575581956
0.10083539	0.082279457	0.868803814	0.667220987	0.655458431	0.162754103
0.081686699	0.867662746	0.866142305	0.621247098	0.159472659	0.161814767
0.014020404	0.014152391	0.881632661	0.69709612	0.697105218	0.175307978
0.040847996	0.874307209	0.882059343	0.692903294	0.170171824	0.1750622
0.041097848	0.041126945	0.041413751	0.692488092	0.692607121	0.692419097
0.055330978	0.87171671	0.874397019	0.654666421	0.164402341	0.168665421
0.072707727	0.070082506	0.075207298	0.649656829	0.65014804	0.649766296
0.131909494	0.826917776	0.140008468	0.577216736	0.119303043	0.606109669
0.841848413	0.125079282	0.103166915	0.135164269	0.623661872	0.598478429
0.415582213	0.877382178	0.470104459	0.535922538	0.170561688	0.575236007
0.873860728	0.050227232	0.872151914	0.167838488	0.658673765	0.164910808
0.041130879	0.040788401	0.881991596	0.691751173	0.692829614	0.175579487
0.083645704	0.869200648	0.080094949	0.664904734	0.162607668	0.677170227
0.877385439	0.480739993	0.40141308	0.170240644	0.590185626	0.5480305
0.446367326	0.877391321	0.437089739	0.546085788	0.170584125	0.575747691
