Va	Vb	Vc	Ia	Ib	Ic
0.077038968	0.866723771	0.864923635	0.623213562	0.160045456	0.161219354
0.872163123	0.87551535	0.047431171	0.165311376	0.169222657	0.657148734
0.027462324	0.881926937	0.027696978	0.694926569	0.17529365	0.695358566
0.15391511	0.859896073	0.846624805	0.560906727	0.152422642	0.151604963
0.87404056	0.047311974	0.87120674	0.168429404	0.656907648	0.164520389
0.07465358	0.855409294	0.091425538	0.625720654	0.149183826	0.645533177
0.027325897	0.877185065	0.884654978	0.695209272	0.171071133	0.17571289
0.882060369	4.8686E-06	4.86803E-06	0.175455802	0.699273365	0.699228707
0.411486973	0.877252694	0.469843293	0.551641681	0.170214933	0.590539644
0.056234082	0.044491244	0.074584284	0.674367545	0.674799227	0.675709078
0.062469614	0.062477796	0.062424468	0.638258617	0.638409099	0.638525359
0.443924067	0.447530201	0.877370051	0.607215074	0.577777245	0.17058557
0.14742694	0.859820675	0.844964881	0.56279301	0.15308259	0.150747202
0.404253349	0.877765792	0.473624309	0.586214423	0.170659798	0.625708065
0.120580329	0.111835961	0.14119799	0.615822707	0.614784191	0.616059661
0.866308075	0.865606967	0.088233612	0.159421373	0.162016866	0.619492683
0.82597586	0.188604308	0.19396142	0.11855325	0.613103223	0.58041714
0.871762296	0.874757835	0.047429507	0.164637834	0.168553667	0.657103635
0.845506982	0.141825532	0.860153859	0.149763635	0.564504019	0.153537393
0.0823199	0.2806127	0.263620605	0.620301654	0.618165289	0.618849332
0.413696408	0.877417027	0.47574724	0.566110678	0.170658185	0.605899834
0.290316703	0.82583504	0.286317984	0.585629043	0.119052163	0.61170008
0.014451265	0.014550722	0.882204582	0.696724969	0.697200634	0.175659614
0.877430993	0.480825912	0.410140539	0.170570977	0.559408671	0.517405698
0.082903006	0.256147753	0.236598703	0.620087908	0.624745216	0.625108437
0.000004836	0.882409305	4.90099E-06	0.699298135	0.175330511	0.699283508
0.866615684	0.866433338	0.095430796	0.159157348	0.162673927	0.617720119
0.065231661	0.871867857	0.874079944	0.65277197	0.164797325	0.168403134
0.867075402	0.865851418	0.077278383	0.160099339	0.161782556	0.62271043
0.469894536	0.411423787	0.877263121	0.590603435	0.552251107	0.170145972
0.062437226	0.062469608	0.062355885	0.638269018	0.638433715	0.638517426
0.841026683	0.083310981	0.102218727	0.134813004	0.631264165	0.605944273
0.139630121	0.131392036	0.825977685	0.606037836	0.577380352	0.119395158
0.069895519	0.065324458	0.084806521	0.670319199	0.671101834	0.672809281
0.052149953	0.053382421	0.05855286	0.653878719	0.654317104	0.653460713
0.411482314	0.87719977	0.469793116	0.551627012	0.17023702	0.590525829
0.079486944	0.082698568	0.868920011	0.679185265	0.666235493	0.162497611
0.087523719	0.078977026	0.868756226	0.672871835	0.661748365	0.162728727
0.881496743	4.79883E-06	4.91936E-06	0.175287445	0.699672691	0.699544422
0.070542418	0.051452955	0.082411339	0.673524664	0.672674926	0.674860421
0.87800802	0.485053195	0.393206944	0.170732826	0.625206189	0.58263152
4.82278E-06	4.92725E-06	0.881687952	0.699305248	0.699126686	0.175199906
0.877543643	0.473519127	0.404135971	0.170570918	0.625962087	0.586066503
0.299966033	0.825837722	0.291527787	0.588080871	0.118812009	0.61801537
0.875266763	0.075970829	0.871700132	0.168999939	0.650475186	0.164676676
0.877287758	0.437124867	0.444239408	0.170371151	0.591453936	0.561925109
0.092539085	0.080517083	0.869017508	0.667807443	0.657096238	0.16264854
0.444595999	0.877643932	0.43916907	0.56259048	0.170754097	0.592324524
0.470020582	0.41565873	0.877403385	0.575536708	0.536285084	0.170581893
0.435737372	0.877360375	0.454503139	0.576209155	0.170571639	0.609602083
0.871899179	0.875515257	0.047464518	0.165313273	0.169214133	0.657099268
0.459544572	0.429664404	0.877571963	0.55973251	0.524319921	0.17074082
0.073008564	0.854672724	0.07160572	0.629452597	0.148713736	0.649594243
0.083419501	0.102158256	0.841555865	0.630767116	0.605924287	0.134730862
0.841046818	0.08332315	0.10222045	0.134802996	0.631279736	0.60593035
0.841882082	0.092740356	0.099581364	0.13478822	0.629680313	0.604348789
0.082405521	0.85616828	0.067863362	0.631453096	0.149063634	0.652742219
0.099065409	0.841803277	0.10306866	0.602548489	0.134914238	0.627682196
0.040858825	0.876460919	0.883305841	0.693118082	0.170553569	0.175779255
0.438370868	0.444838347	0.877695456	0.593223339	0.563477466	0.170596936
0.054279238	0.875576335	0.883534746	0.690577556	0.170958739	0.175662559
0.862248084	0.842201264	0.133721517	0.154905801	0.147664287	0.56766197
0.045329531	0.04833021	0.053365163	0.655900439	0.656202363	0.656114157
0.141840028	0.861102159	0.844005582	0.564515552	0.153420821	0.149391724
0.863858371	0.856346265	0.123155121	0.15566524	0.156443521	0.588418198
0.881655251	0.041054082	0.040689988	0.17549315	0.692534287	0.693013894
0.059576709	0.064557604	0.062985236	0.652073824	0.65175522	0.652114499
0.469481457	0.411258179	0.876641192	0.590418332	0.551768764	0.17023997
0.854134418	0.107621	0.86521946	0.154808523	0.593797293	0.156892962
0.877271404	0.470158002	0.411873176	0.170215118	0.591517398	0.552814056
0.157715692	0.148801547	0.095957791	0.61841226	0.615683144	0.615464798
0.05944545	0.064087967	0.063021768	0.652108832	0.651407075	0.651193181
0.877488673	0.480606134	0.405700301	0.170539568	0.575047188	0.532700727
0.056137464	0.044949009	0.075052079	0.674728229	0.674770633	0.675524142
0.040856447	0.875997956	0.883176879	0.693061822	0.170456982	0.175426921
0.869093186	0.098866544	0.081486222	0.162759676	0.667892214	0.6543358
0.866756487	0.087694921	0.867471558	0.162092901	0.619341396	0.15968653
0.450541346	0.427111791	0.877667832	0.62648505	0.593109094	0.17040926
0.860924527	0.845358013	0.141715311	0.153848374	0.149997701	0.564595474
0.070861818	0.065336293	0.085873159	0.670258061	0.670628647	0.671872656
0.027615358	0.027692829	0.02809648	0.694983126	0.695095469	0.69571557
0.470041573	0.411746078	0.877695543	0.590649417	0.551447145	0.170612842
0.486099811	0.524511309	0.87770173	0.5605506	0.53176108	0.170660883
0.128550976	0.316264261	0.218780197	0.623750825	0.626581643	0.621161545
0.254277137	0.272376419	0.826071912	0.611746926	0.582364769	0.118623658
0.044950682	0.049767575	0.051741824	0.657542672	0.658049373	0.65859165
0.087654772	0.079195318	0.868720634	0.672670013	0.66091034	0.162681623
0.041594812	0.041056139	0.041951836	0.693165734	0.692071038	0.693036034
0.42217408	0.877569095	0.45902363	0.555355251	0.1704815	0.591136712
0.430152126	0.878605232	0.46008644	0.524406944	0.170862267	0.559789007
0.861002351	0.843699413	0.14172491	0.153464206	0.149531734	0.564540754
0.054587802	0.054243016	0.880973335	0.690079985	0.690350313	0.175109539
0.459516449	0.429519688	0.877395044	0.559786912	0.524452367	0.170581946
0.867211834	0.866956787	0.095457571	0.159343569	0.162489492	0.617561896
0.027392331	0.881887069	0.027759693	0.694873845	0.17533084	0.695400874
0.054272211	0.877123711	0.884848102	0.690490997	0.171115289	0.175549816
