Vam,Vbm,Vcm,Iam,Ibm,Icm,Vap,Vbp,Vcp,Iap,Ibp,Icp,Fault,Location
0.868995803,0.098345494,0.080899974,0.162778103,0.667465343,0.655965244,-1.996966794,176.8636194,82.36031124,86.87818684,164.327154,41.22371854,8,50
0.868995044,0.098368353,0.0809226,0.16277889,0.667457555,0.655979366,-1.994303601,176.8724917,82.34588463,86.87538465,164.3295753,41.22378844,8,50
0.868995044,0.098368353,0.0809226,0.16277889,0.667457555,0.655979366,-1.994303601,176.8724917,82.34588463,86.87538465,164.3295753,41.22378844,8,50
0.868991061,0.098381126,0.08123319,0.16278067,0.667474149,0.655934971,-2.001325731,177.1795603,82.37876621,86.88225425,164.3227804,41.22348536,8,50
0.868988456,0.098459819,0.081691495,0.162782419,0.667480125,0.655911816,-2.003279744,177.5737688,82.40433576,86.88414227,164.3196683,41.22270486,8,50
0.868991558,0.098498813,0.082060935,0.162783932,0.667482225,0.65588697,-2.000649487,177.952213,82.40420014,86.88151276,164.3180836,41.21941207,8,50
0.868990842,0.098491724,0.081977137,0.16278598,0.667485326,0.655850361,-1.999834917,177.8515501,82.41160625,86.88083035,164.3145801,41.21667291,8,50
0.868959262,0.098425798,0.081599537,0.162794155,0.667487849,0.65576151,-2.007261713,177.4367036,82.47589516,86.88878774,164.3017385,41.21769159,8,50
0.868963651,0.098708173,0.082248174,0.162796312,0.667473361,0.65572134,-2.00111747,177.9934429,82.28493877,86.88315422,164.3002225,41.21382821,8,50
0.868963651,0.098708173,0.082248174,0.162796312,0.667473361,0.65572134,-2.00111747,177.9934429,82.28493877,86.88315422,164.3002225,41.21382821,8,50
0.868963337,0.09873209,0.082329233,0.162796636,0.667472856,0.655712637,-2.001178938,178.0774359,82.26230964,86.88321754,164.2993472,41.21346175,8,50
0.868953966,0.098754421,0.082392391,0.162798676,0.667470506,0.655693169,-2.00293938,178.1327523,82.24774025,86.88501903,164.296322,41.21417516,8,50
0.868946495,0.098795573,0.082502571,0.1628007,0.667467453,0.655665604,-2.004301047,178.2304181,82.21890692,86.88642056,164.2927482,41.21420073,8,50
0.868911196,0.098817638,0.082571935,0.162808904,0.667454886,0.655591666,-2.010179433,178.2793651,82.20838051,86.89251846,164.2814207,41.21693138,8,50
0.868875136,0.098710283,0.082341244,0.162819542,0.667436499,0.655488723,-2.016214569,178.0045924,82.32610793,86.89880518,164.2669046,41.21899839,8,50
0.868826543,0.098746327,0.082370894,0.162834006,0.6673982,0.655364462,-2.021785978,178.0204257,82.28496375,86.90431599,164.2499581,41.22236593,8,50
0.868816601,0.099196744,0.083032942,0.162840888,0.667347743,0.655233072,-2.021095864,178.6464613,81.86090202,86.90303772,164.2375636,41.22045327,8,50
0.868822718,0.098999381,0.082820548,0.162844562,0.667296184,0.655116848,-2.018674771,178.4057359,82.11973129,86.90028929,164.2281515,41.2178866,8,50
0.868848287,0.09832122,0.082042396,0.162845014,0.66727107,0.655060947,-2.015784963,177.6743122,82.82565716,86.89783671,164.224501,41.21537337,8,50
0.868873816,0.098880838,0.082554225,0.16284344,0.667245464,0.655007835,-2.013610636,178.0755048,82.28086807,86.89604361,164.2216028,41.21308428,8,50
0.868903269,0.099635342,0.083223741,0.162839433,0.667192709,0.654892078,-2.012712053,178.729879,81.4346852,86.895188,164.2145929,41.20989041,8,50
0.8689111,0.099110786,0.082830653,0.162838634,0.667136163,0.654794195,-2.012424278,178.3790409,82.03625955,86.89494179,164.2078136,41.20955087,8,50
0.868922302,0.098368246,0.082257917,0.162837619,0.667103791,0.654739583,-2.012138163,177.8925751,82.84888725,86.89492726,164.2040771,41.2091994,8,50
0.868934772,0.098852961,0.082504079,0.162836984,0.667062639,0.654682224,-2.011554606,178.1742992,82.22217699,86.894987,164.2002304,41.20977391,8,50
0.868936094,0.099477335,0.082858029,0.162838358,0.666980523,0.654593263,-2.01002211,178.5226944,81.46593661,86.89438266,164.1944446,41.21310022,8,50
0.868945961,0.098809785,0.082478011,0.162837757,0.666906908,0.654508705,-2.008974553,178.2993534,82.13273682,86.89442926,164.1893913,41.21545981,8,50
0.868955729,0.098118105,0.082094547,0.162836748,0.666860112,0.654460955,-2.007975249,178.0460959,82.86214886,86.8946691,164.1867226,41.21699616,8,50
0.86896579,0.098696286,0.082223926,0.162835004,0.666802552,0.654400428,-2.007484019,178.2343285,82.07764362,86.89550083,164.1835819,41.21889083,8,50
0.868975843,0.099180404,0.082344164,0.162832849,0.666713764,0.654305522,-2.007606475,178.3982615,81.42403595,86.89702771,164.1787882,41.22220659,8,50
0.868984523,0.098259764,0.082033145,0.162830931,0.666641179,0.654230177,-2.007902019,178.2503244,82.4172102,86.89880982,164.175045,41.22504288,8,50
0.868992834,0.09778874,0.081840018,0.162828864,0.666596559,0.654175473,-2.009378017,178.1620283,82.90274607,86.90193042,164.1717833,41.2266328,8,50
0.868990943,0.098986057,0.081983916,0.162828244,0.666501941,0.654099134,-2.009279833,178.2554459,81.41787828,86.90347064,164.1688059,41.23166622,8,50
0.868987348,0.099234943,0.082023561,0.162828071,0.666384352,0.654017218,-2.008069108,178.2944033,81.10282685,86.9036119,164.1667561,41.23823389,8,50
0.868986982,0.098352896,0.08197923,0.162827692,0.666291944,0.653958664,-2.006705777,178.3135131,82.18891858,86.90354747,164.1659521,41.24327266,8,50
0.868988791,0.098253284,0.081959996,0.16282719,0.666216691,0.653911777,-2.005926154,178.2925695,82.31888235,86.90409782,164.165458,41.24737791,8,50
0.868990944,0.099174222,0.08198474,0.162826558,0.666111785,0.653849822,-2.005063951,178.1893015,81.24464735,86.90451,164.1652791,41.2535776,8,50
0.868989933,0.099076465,0.082094857,0.162825904,0.665988515,0.653781511,-2.004049541,178.248467,81.43910604,86.90478277,164.1656025,41.2611833,8,50
0.868990716,0.098233499,0.082300847,0.162824763,0.665910755,0.653742812,-2.002961681,178.454369,82.57109612,86.90481525,164.1667544,41.2655135,8,50
0.868980085,0.098453622,0.082297674,0.162825503,0.665859734,0.653700461,-2.005379852,178.3749333,82.3562758,86.9080824,164.1644945,41.26959168,8,50
0.868956282,0.099285178,0.082100127,0.162828719,0.665773225,0.653640296,-2.008926017,178.0955916,81.31232867,86.91240014,164.1609425,41.27786408,8,50
0.868954237,0.099165232,0.082152055,0.162828624,0.665668771,0.65359864,-2.008573288,178.16753,81.45993987,86.91258573,164.1626579,41.28569741,8,50
0.868953842,0.098385474,0.082381273,0.162828067,0.665598214,0.653573363,-2.008133466,178.503608,82.41279646,86.91259645,164.1643817,41.29077761,8,50
0.868953863,0.098713343,0.082219864,0.162827117,0.665522457,0.653550504,-2.007665293,178.303104,82.00156708,86.91252949,164.1667877,41.29641705,8,50
0.868953651,0.099426772,0.08181789,0.162825855,0.665407836,0.653521412,-2.007362319,177.8739908,81.03076918,86.91252601,164.1707435,41.30585879,8,50
0.868938553,0.098979523,0.082119817,0.162826687,0.665301623,0.653494996,-2.007782111,178.2114874,81.63516571,86.9132641,164.1731624,41.31591559,8,50
0.868917655,0.098270294,0.082516854,0.162827712,0.66523609,0.653480938,-2.007810154,178.7141442,82.52006673,86.91360438,164.1743037,41.3225659,8,50
0.868912997,0.098922187,0.082145199,0.162824896,0.665167345,0.653476637,-2.006979186,178.1837305,81.76813196,86.91285593,164.1783416,41.3286157,8,50
0.868966109,0.099419199,0.081882666,0.162811448,0.665103151,0.653479488,-2.006407491,177.7987228,81.19825946,86.91201758,164.1880906,41.33145348,8,50
0.869006257,0.099318406,0.082199467,0.162802874,0.665103173,0.653484086,-2.005935689,178.0218231,81.47800976,86.91142927,164.1926837,41.32899212,8,50
0.869006257,0.099318406,0.082199467,0.162802874,0.665103173,0.653484086,-2.005935689,178.0218231,81.47800976,86.91142927,164.1926837,41.32899212,8,50
0.868994206,0.098940554,0.082814883,0.162803589,0.665077897,0.653486314,-2.005492036,178.5575853,82.15186168,86.91106178,164.1935361,41.33231874,8,50
0.868956751,0.098643254,0.083089453,0.162809396,0.665040769,0.653491628,-2.004402745,178.8847794,82.53490968,86.90987286,164.1928223,41.33825604,8,50
0.868921631,0.098542873,0.08313078,0.162814402,0.665008797,0.653497,-2.003231675,178.9677222,82.63008993,86.90854165,164.1920966,41.34333665,8,50
0.868929521,0.098657806,0.082962105,0.162810944,0.665006655,0.653491052,-2.004706451,178.7917604,82.46103991,86.90951813,164.192176,41.34333898,8,50
0.868921866,0.098813394,0.082630456,0.162808147,0.664968164,0.653493711,-2.005888579,178.5018436,82.16445927,86.90978344,164.1938043,41.34822237,8,50
0.868912289,0.098634141,0.083278557,0.16280532,0.664943821,0.653493258,-2.006714824,179.0597593,82.57501747,86.90983767,164.1942654,41.35141066,8,50
0.868904488,0.098402557,0.083537304,0.162801753,0.664943368,0.653483208,-2.007527761,179.3890968,82.84068527,86.91006254,164.1926778,41.35147716,8,50
0.86889309,0.098855389,0.082932839,0.162798587,0.664921871,0.653490587,-2.007807604,178.5379781,82.37514854,86.90990127,164.1938438,41.35468258,8,50
0.868862756,0.09900498,0.082562575,0.162800042,0.664863377,0.653532275,-2.004411309,178.1488359,82.13097767,86.90621122,164.199282,41.36292866,8,50
0.86886668,0.098638253,0.0832043,0.162794987,0.664859034,0.653526416,-2.007592409,179.0312146,82.48319995,86.90880817,164.1990219,41.36425397,8,50
0.868856555,0.098375591,0.083538718,0.162792829,0.664850312,0.653524119,-2.006835397,179.5577342,82.69127703,86.90753686,164.1986622,41.36496356,8,50
0.868853439,0.098283436,0.082731111,0.162789454,0.664846865,0.653522946,-2.007499474,178.8935658,82.5487731,86.90775214,164.1986069,41.36553769,8,50
0.868849473,0.09820388,0.082173097,0.162786382,0.664833796,0.653542548,-2.008025748,178.4733341,82.43812376,86.90782548,164.2012207,41.36822123,8,50
0.868841461,0.098163507,0.082143156,0.162786945,0.664813454,0.653573531,-2.004091874,178.5035248,82.42952968,86.90372419,164.2055004,41.37030062,8,50
0.084428207,0.868859279,0.08096164,0.66267651,0.16253409,0.675777313,23.99728589,-121.9476611,78.99536509,-83.09534521,-32.94615312,39.90154075,9,50
0.08459355,0.868843728,0.081304335,0.662702898,0.162523144,0.67569661,24.33697758,-121.9473826,78.23845534,-83.08433017,-32.94732217,39.90771185,9,50
0.084519483,0.868826121,0.08130155,0.662749025,0.162512656,0.675604593,24.51106755,-121.9461899,77.88377387,-83.07127973,-32.94986348,39.91585814,9,50
0.084978771,0.86881585,0.081628263,0.662787711,0.162503091,0.675541043,24.07518787,-121.9459242,78.72178558,-83.0617388,-32.95134241,39.92215934,9,50
0.084998457,0.868805051,0.081607708,0.662830332,0.16249367,0.675484421,23.95932491,-121.94493,78.94685117,-83.05303199,-32.95345108,39.92840467,9,50
0.085037244,0.86879671,0.081757986,0.662883341,0.16248387,0.675428189,24.39893861,-121.9436772,78.20281491,-83.0441315,-32.95568458,39.93589873,9,50
0.084934583,0.868790323,0.081640574,0.6629472,0.162473846,0.67537339,24.28591288,-121.9417635,78.35871956,-83.03526102,-32.95842157,39.94460488,9,50
0.085199368,0.868793311,0.081831213,0.662987054,0.162461759,0.675347898,23.75501899,-121.944032,79.15496508,-83.02956982,-32.95696555,39.94997712,9,50
0.085168542,0.868791069,0.081783113,0.663040071,0.162451122,0.675316859,23.66403156,-121.9435485,79.2921348,-83.02360681,-32.95821124,39.95662934,9,50
0.085192602,0.868791401,0.081813696,0.663062691,0.162448142,0.675305622,23.76531742,-121.942493,79.16230739,-83.02175796,-32.95946341,39.95955497,9,50
0.085192602,0.868791401,0.081813696,0.663062691,0.162448142,0.675305622,23.76531742,-121.942493,79.16230739,-83.02175796,-32.95946341,39.95955497,9,50
0.085187081,0.86879112,0.08183228,0.66309041,0.162443391,0.67529422,24.0563169,-121.9428375,78.76628142,-83.01899656,-32.95945501,39.96286928,9,50
0.085245215,0.868790059,0.081910074,0.663119183,0.162438931,0.675283929,24.30534812,-121.9436401,78.43167657,-83.01603053,-32.95894996,39.96613849,9,50
0.0852084,0.86878605,0.081868041,0.663140092,0.162434593,0.675279666,24.16580049,-121.9466021,78.60014549,-83.01299331,-32.95641211,39.96786609,9,50
0.085217378,0.868779689,0.08186639,0.663172447,0.162428571,0.675274234,23.77722379,-121.9504701,79.07573705,-83.00882254,-32.95324596,39.97052005,9,50
0.085380607,0.86875929,0.082040232,0.663202988,0.162422428,0.675271253,23.21117827,-121.9575598,79.7162634,-83.00301455,-32.94734176,39.97145271,9,50
0.085457144,0.868767379,0.08210729,0.663292353,0.162414213,0.675252739,23.39243562,-121.9527124,79.5464135,-83.00002919,-32.95334572,39.98263866,9,50
0.085582932,0.868751009,0.082215771,0.663331412,0.162411864,0.675258122,23.62249045,-121.9580468,79.32903855,-82.99591811,-32.94917702,39.98460478,9,50
0.085881619,0.868723207,0.08259021,0.663369854,0.162412766,0.675260612,23.01423524,-121.9633519,79.88071432,-82.99101793,-32.94526226,39.98550665,9,50
0.085884427,0.868720594,0.082593053,0.663368055,0.162413233,0.675260424,23.01375249,-121.9637623,79.8799929,-82.99073126,-32.94485922,39.9850549,9,50
0.085884427,0.868720594,0.082593053,0.663368055,0.162413233,0.675260424,23.01375249,-121.9637623,79.8799929,-82.99073126,-32.94485922,39.9850549,9,50
0.086045083,0.868713416,0.082815029,0.663394578,0.16241297,0.675261931,22.56505936,-121.9646154,80.26132,-82.98966399,-32.94515781,39.98714525,9,50
0.086045992,0.868693574,0.082813871,0.663400545,0.162416213,0.675259847,22.55853998,-121.9668892,80.26003699,-82.98732068,-32.94356444,39.98586292,9,50
0.08608609,0.868635362,0.082805977,0.663394432,0.162427249,0.675246293,22.8628194,-121.9722301,79.99709516,-82.98053123,-32.93916842,39.98003716,9,50
0.086159285,0.868577787,0.08280934,0.663405803,0.16243873,0.675235213,23.2814227,-121.9771647,79.65164416,-82.97356367,-32.93557895,39.97589401,9,50
0.086189174,0.868517649,0.082821125,0.663441469,0.162451715,0.675227515,23.3758767,-121.9816743,79.56783746,-82.96614702,-32.93313206,39.97377482,9,50
0.08628333,0.868494256,0.082999792,0.6635112,0.162459328,0.675236968,22.9834379,-121.9829885,79.82881243,-82.96331475,-32.93482581,39.97786972,9,50
0.086377576,0.868497074,0.082989075,0.663622329,0.16246447,0.675274416,23.38683601,-121.9834884,79.60617776,-82.96429266,-32.93898059,39.9872,9,50
0.086387101,0.868311394,0.082969952,0.663699622,0.162505386,0.675198961,23.59383806,-121.9841124,79.42896464,-82.94204578,-32.9432162,39.981806,9,50
0.086426622,0.86834519,0.083354737,0.663810972,0.162506001,0.675242464,22.57330306,-121.9806687,79.85299427,-82.94728566,-32.95190757,39.99433659,9,50
0.086489299,0.868364297,0.083867494,0.663857355,0.162510365,0.675263689,21.18198783,-121.9795678,80.41919606,-82.95119633,-32.95838011,39.99970956,9,50
0.086355675,0.868364919,0.083224924,0.663898378,0.162516033,0.675280184,22.57595974,-121.9789554,80.07393558,-82.95266557,-32.96313394,40.00305118,9,50
0.086454381,0.868378613,0.082722337,0.663973625,0.162519669,0.675329495,24.19313079,-121.9789129,79.6063643,-82.95598633,-32.96740771,40.00891884,9,50
0.086003687,0.868377831,0.082501784,0.664061564,0.162527157,0.675374805,23.7675387,-121.9783515,79.61037496,-82.95691862,-32.9722784,40.01421263,9,50
0.085513402,0.868400449,0.082816508,0.664104757,0.162530651,0.675413487,21.97503486,-121.979368,79.8744194,-82.96019498,-32.97553662,40.01696181,9,50
0.08533752,0.868419802,0.082568781,0.664122221,0.162534966,0.675432762,22.01606037,-121.9804052,79.94253913,-82.9623431,-32.97878895,40.01746518,9,50
0.085665604,0.868402851,0.082219038,0.66418914,0.162543942,0.675445854,23.32383631,-121.9774754,79.9614509,-82.96092484,-32.98611279,40.02085644,9,50
0.085217645,0.868402618,0.082046957,0.664252458,0.16254876,0.675488122,22.86249168,-121.9772303,79.80905094,-82.96325612,-32.99174328,40.0241112,9,50
0.084851857,0.868404253,0.082593919,0.664267066,0.162552653,0.675488461,21.29381964,-121.977061,79.52055554,-82.96406524,-32.997401,40.02475008,9,50
0.084718404,0.868418977,0.081872848,0.664283659,0.162555594,0.675490763,22.10247133,-121.9765061,79.87396067,-82.96507507,-33.00311268,40.02545678,9,50
0.085247534,0.868460059,0.081209986,0.664325163,0.162555638,0.675572962,23.77287949,-121.9809604,80.5920067,-82.97114408,-33.00339274,40.02490963,9,50
0.084863723,0.868490534,0.081250677,0.664393726,0.162557072,0.675633244,23.2739531,-121.9803371,80.19943765,-82.97467835,-33.00742935,40.0275343,9,50
0.084554521,0.868523303,0.081839919,0.664432458,0.162557639,0.675655362,22.17320553,-121.9790749,79.4653771,-82.97640896,-33.01163665,40.02948576,9,50
0.084615263,0.868559846,0.081386739,0.664462832,0.162557643,0.675690552,22.68157362,-121.9799896,80.02146802,-82.97916464,-33.01356036,40.02968122,9,50
0.085320043,0.868585861,0.081060506,0.664529695,0.162557553,0.675776297,23.71221923,-121.9809397,81.17580253,-82.98500029,-33.01488547,40.03063553,9,50
0.084773547,0.868611357,0.081032965,0.664603745,0.162556251,0.67584526,23.30440825,-121.9788654,80.44123785,-82.99046431,-33.01859268,40.03414987,9,50
0.084339898,0.86864368,0.081475523,0.664646473,0.16255438,0.675878882,22.57795478,-121.9774279,79.31833056,-82.99401855,-33.02137118,40.03674362,9,50
0.084378909,0.868678401,0.080974408,0.664674937,0.162554299,0.675925085,22.88896987,-121.9791008,80.14539829,-82.99783065,-33.02080973,40.03608062,9,50
0.085048151,0.868721341,0.08063014,0.664732231,0.162554909,0.676023984,23.50602214,-121.9808139,81.74636769,-83.0055244,-33.01967283,40.03540159,9,50
0.084372678,0.868774227,0.080505794,0.66479225,0.162553294,0.676107738,23.29878965,-121.9801682,80.69555549,-83.0136166,-33.0202705,40.03766237,9,50
0.083725149,0.868806207,0.0808049,0.664808124,0.162556257,0.676147492,22.89146575,-121.9827056,79.05777398,-83.01670746,-33.01710972,40.03580234,9,50
0.083805309,0.868831023,0.080517478,0.664817235,0.162562109,0.67617604,22.93953438,-121.9854067,79.80039852,-83.01857401,-33.01300528,40.0331273,9,50
0.084534066,0.868852468,0.080367614,0.664849506,0.162567052,0.676252172,23.12637408,-121.9865099,81.5965231,-83.02543348,-33.00965943,40.03141518,9,50
0.083976155,0.86888439,0.080269299,0.664885773,0.162568441,0.676327233,23.14688118,-121.9859826,80.48098152,-83.03405497,-33.00775229,40.03244598,9,50
0.083495148,0.86891129,0.080538316,0.664903386,0.16257098,0.676365959,23.15328863,-121.9861492,78.80474686,-83.03948348,-33.00498865,40.03341862,9,50
0.083573355,0.868920039,0.080115756,0.664911869,0.162579433,0.676403581,22.9952617,-121.9874359,80.06248825,-83.04349134,-33.00066881,40.03144673,9,50
0.084241187,0.868906977,0.079862885,0.664922668,0.162593679,0.676476237,22.76495318,-121.9888687,82.44903523,-83.04918062,-32.99623875,40.02548199,9,50
0.083821332,0.868921621,0.079831004,0.664936162,0.16260166,0.676559019,22.97802719,-121.9896046,81.27975232,-83.05813337,-32.99294586,40.02244434,9,50
0.083532127,0.868970399,0.080116802,0.664943733,0.162604002,0.676634931,23.29066823,-121.9911754,79.6302122,-83.06880564,-32.98884803,40.02270454,9,50
0.083928172,0.869080815,0.080054914,0.664954038,0.162596762,0.676774103,22.93210492,-121.9931895,81.08262612,-83.0897944,-32.98382592,40.0261108,9,50
0.08412937,0.869102836,0.079994632,0.664956081,0.162596951,0.676824091,22.72087098,-121.9932751,81.93723841,-83.09642461,-32.98246335,40.02575908,9,50
0.08412937,0.869102836,0.079994632,0.664956081,0.162596951,0.676824091,22.72087098,-121.9932751,81.93723841,-83.09642461,-32.98246335,40.02575908,9,50
0.084534274,0.869108517,0.080062241,0.664949111,0.162602315,0.676902605,22.4377893,-121.9935636,83.08501485,-83.10533234,-32.97973933,40.02172735,9,50
0.084581553,0.869117197,0.08006913,0.664943363,0.162604666,0.676958516,22.40515099,-121.9938493,83.21402142,-83.11197754,-32.97783978,40.01927798,9,50
0.084270881,0.869127254,0.080006941,0.6649352,0.162607881,0.67701884,22.6754444,-121.9941633,82.25099343,-83.11927404,-32.97544831,40.01661408,9,50
0.083940513,0.869167678,0.080004135,0.664920152,0.162605531,0.677095502,23.06530644,-121.9966702,80.98045339,-83.1296935,-32.97096904,40.01513723,9,50
0.083645704,0.869200648,0.080094949,0.664904734,0.162607668,0.677170227,23.56526095,-121.9985498,79.48383573,-83.139481,-32.96603662,40.01325586,9,50
0.083997976,0.869293733,0.080228347,0.664845909,0.16260377,0.677335797,23.13131514,-122.0080746,80.46836086,-83.16147377,-32.95289022,40.00718232,9,50
0.084366696,0.869239007,0.080232985,0.664826864,0.162627869,0.677378109,22.48210579,-122.0036158,82.06099044,-83.16417103,-32.95327952,39.9983787,9,50
0.084027346,0.869224456,0.080229092,0.664796205,0.162643298,0.677439735,23.3904284,-122.0027313,80.20674352,-83.17068193,-32.95085166,39.99075291,9,50
0.083539518,0.869207618,0.080099209,0.664786456,0.162658231,0.677460352,24.3629122,-122.0005974,78.25301519,-83.17215482,-32.94997467,39.9872041,9,50
0.083919773,0.869195046,0.0802051,0.664766356,0.162669477,0.677484857,23.23713568,-121.9987127,80.20704472,-83.17476354,-32.94907721,39.9827389,9,50
0.084203109,0.869182173,0.080214607,0.664723907,0.162678811,0.677527309,22.22167756,-121.9958297,82.04343016,-83.18060313,-32.94862934,39.97500814,9,50
0.083843876,0.869172045,0.080055292,0.664683341,0.162685526,0.677564277,23.49093709,-121.9926909,80.07186902,-83.18574284,-32.94798344,39.9678764,9,50
0.083433829,0.86916411,0.079826591,0.664666019,0.162689401,0.67757923,24.59994333,-121.9894122,78.32964103,-83.18739672,-32.94760407,39.96424915,9,50
0.08367452,0.869160636,0.079975194,0.664670579,0.162690595,0.677575435,23.31193321,-121.9812215,80.08754796,-83.18864964,-32.95277306,39.96432165,9,50
0.08367452,0.869160636,0.079975194,0.664670579,0.162690595,0.677575435,23.31193321,-121.9812215,80.08754796,-83.18864964,-32.95277306,39.96432165,9,50
0.083987376,0.869161616,0.080212298,0.664635677,0.162688941,0.677589199,22.1328906,-121.9772854,81.70246391,-83.1928558,-32.95497179,39.95970333,9,50
0.084031733,0.869162126,0.080247441,0.664600648,0.162687536,0.677603481,21.95765111,-121.9764982,81.93946757,-83.19601824,-32.95469642,39.95501647,9,50
0.083820085,0.869161304,0.080051055,0.66456824,0.162686308,0.6776165,22.52546517,-121.9770899,81.20993025,-83.19822454,-32.95315517,39.95044812,9,50
0.083490058,0.869161222,0.07974727,0.664539589,0.162684276,0.677628042,23.80869351,-121.977369,79.58411807,-83.20004593,-32.95159428,39.94621358,9,50
0.083139903,0.869159482,0.079415273,0.664517723,0.162679512,0.677639857,25.24840289,-121.978646,77.77002095,-83.20026162,-32.94794307,39.94170106,9,50
0.083423056,0.869148127,0.079754082,0.664485865,0.162675259,0.677644297,24.12098279,-121.9803953,78.98269233,-83.19926468,-32.94351137,39.93541217,9,50
0.083604697,0.869184821,0.079982386,0.66450856,0.162663152,0.677638019,23.17882447,-121.9711391,80.00433871,-83.2029107,-32.95054972,39.94049857,9,50
0.083604697,0.869184821,0.079982386,0.66450856,0.162663152,0.677638019,23.17882447,-121.9711391,80.00433871,-83.2029107,-32.95054972,39.94049857,9,50
0.083283642,0.869183894,0.079575729,0.664498281,0.16265758,0.677632057,23.92132436,-121.9692476,79.28489956,-83.20264831,-32.95043514,39.93883564,9,50
0.083042043,0.869269433,0.079204161,0.664598675,0.162635259,0.677625409,25.20544809,-121.9522913,78.04434085,-83.20961429,-32.9658713,39.95771194,9,50
0.083008197,0.869260794,0.079064796,0.664608697,0.162630052,0.677624878,26.12415213,-121.9533352,77.14418803,-83.20708547,-32.96284228,39.95716572,9,50
0.082985654,0.869234916,0.07906458,0.664611532,0.162625337,0.677621704,26.02337571,-121.9564417,77.23396938,-83.2023827,-32.95708836,39.95398385,9,50
0.083064934,0.869206874,0.079499446,0.664562561,0.162614599,0.677614432,23.79754985,-121.9609002,79.1739227,-83.19874673,-32.94781294,39.94425292,9,50
0.083080023,0.86920439,0.07942166,0.664531473,0.162601329,0.67760454,24.16302391,-121.9609317,78.94095868,-83.19838839,-32.943809,39.93968259,9,50
0.083191246,0.869157794,0.079299795,0.664519552,0.162595462,0.677579191,25.310174,-121.9620626,78.07149323,-83.19247777,-32.93889978,39.93430278,9,50
0.083149978,0.869146474,0.079496667,0.664524792,0.162583892,0.677561661,24.50084093,-121.9601416,78.55026353,-83.19103665,-32.93776119,39.93437563,9,50
0.083003266,0.8691869,0.079868872,0.664504199,0.162562806,0.6775601,22.60852792,-121.9577774,79.68002765,-83.19711711,-32.93745137,39.93628817,9,50
0.08303084,0.869180151,0.079603023,0.664450734,0.162550873,0.677529863,23.45589522,-121.9575959,79.33789795,-83.19742102,-32.93404266,39.93147321,9,50
0.082999774,0.869183997,0.078801034,0.664459601,0.162538049,0.677534777,25.772544,-121.957626,78.19076072,-83.19855495,-32.93028834,39.93203665,9,50
0.082931453,0.869170745,0.079095029,0.664474408,0.162530162,0.677532805,24.86824814,-121.9576231,78.50510163,-83.19763085,-32.92698693,39.93230301,9,50
0.082735757,0.869146699,0.079555634,0.664445727,0.162524158,0.677499699,23.11635873,-121.957364,79.14834324,-83.19589929,-32.92427347,39.92953044,9,50
0.082923356,0.869129301,0.079402896,0.664416489,0.162517114,0.677474913,23.84105869,-121.9575753,79.0281215,-83.19596814,-32.92177957,39.92762773,9,50
0.083008602,0.869125635,0.079256659,0.664414188,0.162515242,0.67747267,24.37116845,-121.9576484,78.8955171,-83.19625708,-32.92125133,39.92763404,9,50
0.079932383,0.869345685,0.082877975,0.662743785,0.162462546,0.674845551,4.082462177,-121.9594734,67.43758354,-82.0091321,-33.035158,41.20739807,9,50
0.079683032,0.869338966,0.082850505,0.662751231,0.162470782,0.674842832,4.252123536,-121.9597802,66.93204101,-82.00567393,-33.03351941,41.20676217,9,50
0.080030731,0.869323669,0.082908817,0.662763361,0.162480504,0.674836551,3.905101574,-121.9582431,67.74121875,-82.00200702,-33.03375772,41.20596708,9,50
0.08020949,0.869318898,0.082887846,0.662755468,0.162487001,0.674853728,3.671814747,-121.9587389,68.29703833,-82.00204756,-33.03228823,41.20269196,9,50
0.079936412,0.869317552,0.082876548,0.662745286,0.16249264,0.674871142,4.122216073,-121.9609553,67.44320689,-82.00180199,-33.02930067,41.19921783,9,50
0.079722479,0.869309079,0.082826029,0.662757335,0.162500183,0.674867873,4.407633578,-121.961529,66.91768891,-81.99859885,-33.02824668,41.19832456,9,50
0.079858614,0.869299629,0.082792645,0.662771522,0.162508074,0.674862153,3.890204652,-121.9607293,67.68064027,-81.99584302,-33.02885798,41.19765061,9,50
0.079955935,0.869293045,0.082791651,0.662776728,0.16251543,0.674862703,3.641860734,-121.9594648,68.07882296,-81.99461829,-33.02968438,41.19582114,9,50
0.079977565,0.869294575,0.08279004,0.662814081,0.162517546,0.674845428,3.598507768,-121.9529792,68.16530674,-81.99352219,-33.03587398,41.20047383,9,50
0.079977565,0.869294575,0.08279004,0.662814081,0.162517546,0.674845428,3.598507768,-121.9529792,68.16530674,-81.99352219,-33.03587398,41.20047383,9,50
0.079902995,0.869294718,0.082850683,0.662823423,0.162519942,0.674844467,4.114997288,-121.9517439,67.45838716,-81.99279893,-33.03644141,41.20059365,9,50
0.079437685,0.869295442,0.082526859,0.662841183,0.162521955,0.674841403,4.682395509,-121.950932,66.72955135,-81.99124818,-33.03661785,41.20166256,9,50
0.079411728,0.869296154,0.082503776,0.662857971,0.162523716,0.674839347,4.708834494,-121.9504004,66.69293098,-81.98968433,-33.03643382,41.20249138,9,50
0.079612761,0.86928933,0.082641872,0.66285256,0.162526709,0.67484511,4.393673007,-121.9533783,67.06066816,-81.98787101,-33.03262078,41.19950099,9,50
