Va	Vb	Vc	Ia	Ib	Ic
0.047128195	0.871275239	0.873977075	0.656915888	0.164582729	0.167867594
0.446327468	0.877310178	0.43705023	0.546030206	0.170623369	0.575732879
0.439575761	0.877327144	0.448680085	0.527651835	0.170563673	0.55973916
0.099135761	0.841840541	0.103172337	0.602345144	0.134898389	0.627666894
0.039801691	0.046567662	0.073642802	0.677350865	0.67664221	0.677759762
0.881423304	0.00000481	0.00000493	0.175438357	0.69889406	0.699211877
0.877900018	0.462246579	0.415680352	0.170575353	0.626138758	0.589735601
0.077079405	0.867363524	0.864729147	0.623065284	0.160342744	0.161221411
0.84178225	0.092687947	0.099727019	0.134803409	0.629657139	0.604260724
0.825517149	0.265318743	0.277689956	0.118498292	0.611677699	0.586023773
0.874641496	0.87347635	0.874219156	0.188799015	0.18843532	0.188499401
0.87740621	0.448662719	0.439648817	0.17049543	0.55974243	0.527724927
0.87748483	0.480502324	0.405828105	0.170591772	0.575397743	0.532974419
0.825805061	0.19155844	0.189744024	0.118829355	0.609932537	0.580080299
0.153948649	0.860117354	0.846848914	0.560853265	0.152731667	0.151911409
0.091664102	0.07443641	0.856270288	0.645475238	0.62574737	0.149516694
0.855359169	0.102858989	0.079016323	0.149304479	0.643401009	0.623629599
0.07948273	0.082662532	0.868849697	0.677524505	0.665287489	0.162585362
0.278576452	0.282501577	0.826249597	0.610910576	0.581610565	0.119086492
0.12567248	0.109781382	0.148565414	0.616511832	0.614768981	0.615423377
0.868850276	0.075850915	0.078847226	0.162519758	0.676409168	0.664437641
0.841732898	0.113760817	0.100389576	0.135060445	0.626159759	0.600663314
0.153939077	0.859713182	0.846431493	0.56080455	0.152335126	0.151468423
0.054673315	0.054888982	0.054743581	0.690456447	0.69014845	0.690883754
0.84165009	0.124988247	0.103827269	0.135301353	0.623296415	0.59798047
0.130423455	0.863570527	0.857470757	0.586292105	0.155126422	0.157419242
0.062531049	0.062476859	0.062475431	0.638404931	0.638436538	0.638539728
0.081672223	0.867977568	0.865617014	0.621345033	0.159832522	0.16143395
0.499673863	0.516991355	0.877593021	0.559541743	0.53034211	0.170685327
0.054335943	0.881794092	0.054612531	0.691011826	0.175527634	0.690435475
0.4698586	0.415757957	0.877403957	0.575414768	0.53626915	0.170589671
0.86199472	0.86340261	0.862486498	0.218450392	0.219394261	0.218887195
0.08553921	0.868987273	0.082304378	0.665344249	0.162512243	0.677373433
0.070475609	0.071322452	0.07436942	0.649853537	0.650014739	0.650138298
0.855136741	0.123109413	0.861767035	0.155884269	0.58841126	0.155010416
0.470017445	0.415626181	0.877355432	0.575442253	0.53622344	0.170574154
0.856317165	0.091156359	0.074174933	0.149311187	0.645806233	0.625607684
0.480693743	0.401435462	0.877446502	0.589946984	0.548151385	0.170707161
0.863854376	0.856245721	0.123140822	0.15518335	0.155993676	0.588594588
0.027713892	0.027658401	0.881534003	0.694845662	0.695057771	0.174897553
0.02801956	0.02758294	0.028291929	0.695444198	0.694633548	0.695246041
0.14032931	0.825301945	0.148338471	0.574865632	0.118609937	0.601685169
0.103161157	0.078920916	0.856360923	0.643762773	0.623470045	0.149651176
0.103727692	0.841854994	0.125046169	0.598624779	0.135306958	0.623516663
0.07023036	0.071370746	0.073955636	0.649747473	0.650101643	0.650332376
0.062475816	0.062488281	0.062449559	0.638290389	0.638245991	0.638515374
0.87774804	0.480995525	0.410275843	0.1707808	0.559512976	0.517346597
0.872270604	0.874460123	0.065201839	0.165425342	0.169020846	0.652850259
0.881473508	0.00000495	0.00000479	0.175333541	0.699521462	0.699677488
0.137254498	0.862192501	0.845402619	0.56631045	0.154350935	0.149223568
0.415452511	0.877212801	0.469950067	0.536022102	0.170519814	0.57530749
0.068791827	0.071245031	0.855197236	0.649441518	0.629556693	0.149013833
0.871579808	0.875302485	0.047477762	0.165037622	0.168866183	0.657131422
0.438880476	0.438875756	0.877782454	0.62668618	0.596330777	0.17064819
0.867311377	0.865077059	0.077405196	0.159728199	0.161180489	0.622993735
0.872686626	0.875965543	0.06518138	0.165239927	0.169099986	0.652783377
0.825181549	0.138358985	0.128311383	0.118658044	0.606233565	0.576846936
0.078720556	0.869177856	0.093941666	0.659126822	0.162728584	0.670505393
0.459565911	0.429580916	0.877509889	0.559896678	0.524361326	0.170641526
0.876020034	0.877596025	0.877879217	0.170731988	0.170739739	0.171145264
0.841270995	0.083365283	0.102205721	0.134761291	0.631387162	0.606063282
0.054339122	0.881778754	0.054613788	0.690968953	0.175526433	0.690457268
0.404103474	0.87747947	0.473487368	0.586231277	0.170790999	0.625862726
0.865270136	0.855039884	0.111369582	0.155697371	0.154625489	0.592010094
0.877519695	0.473505468	0.404125444	0.170541951	0.625805508	0.586067876
0.881483151	0.054609811	0.054179971	0.175702808	0.690279488	0.690268728
0.845926758	0.847137007	0.846198008	0.256747144	0.257079314	0.257099666
0.054598012	0.054234482	0.882004192	0.689922841	0.690717105	0.175350613
0.086819719	0.86897176	0.08378637	0.665018489	0.162451949	0.677102263
0.214005364	0.825998578	0.212554223	0.578495089	0.119282591	0.606246133
0.113766363	0.10030508	0.84180306	0.626260851	0.600763589	0.134985958
0.855982492	0.123120501	0.862850969	0.156090709	0.588502923	0.154891249
0.124458887	0.103280937	0.841820599	0.623861326	0.598156702	0.135135031
0.865324446	0.081474356	0.867613832	0.161496155	0.621237916	0.159847865
0.062445418	0.06248724	0.062416748	0.638262255	0.638321508	0.6385667
0.877607537	0.470358409	0.419754442	0.170810056	0.559661582	0.520963213
0.06673974	0.07852014	0.854657656	0.654009345	0.63375411	0.148985147
0.087774699	0.867283019	0.865621138	0.61984873	0.159687347	0.162189254
0.413894311	0.877230756	0.47508611	0.568305941	0.170620223	0.6073042
0.856575188	0.123086695	0.864167934	0.156486856	0.588440812	0.155778984
0.147000712	0.133304367	0.825929166	0.601531319	0.571766977	0.119472408
0.437784228	0.444783915	0.877338075	0.592715743	0.563191554	0.170333886
0.045665666	0.048415571	0.052567046	0.657847385	0.658844783	0.659911304
0.866858306	0.865998054	0.088324023	0.159362389	0.161883752	0.619732845
0.130839854	0.825803454	0.149237202	0.575327616	0.118967275	0.603871736
0.046262109	0.047952251	0.052750911	0.657979777	0.658932929	0.659761241
0.86703792	0.86639978	0.088356347	0.159598301	0.162418	0.619668699
0.027322784	0.876845233	0.882763176	0.695123806	0.170665932	0.17520574
0.865272934	0.081467311	0.867601688	0.161521276	0.621175435	0.159862343
0.846453885	0.846129879	0.847510321	0.257374644	0.256772912	0.257691548
0.877430679	0.45042049	0.426995735	0.170495217	0.626367206	0.593213242
0.111439533	0.864164317	0.855648513	0.592122498	0.155839216	0.155070085
0.855997342	0.107573206	0.865022775	0.1551555	0.593663513	0.157068024
0.877401843	0.450651945	0.432491865	0.170573908	0.609770155	0.576349053
0.877560779	0.469370822	0.483437732	0.170648744	0.559636127	0.531669761
0.877467699	0.480550773	0.405733634	0.170522512	0.57499243	0.53261935
0.822561494	0.823388928	0.823756385	0.297838974	0.298790463	0.298308449
0.100079513	0.841832406	0.114030299	0.600539474	0.134957691	0.625522396
0.133096528	0.825334002	0.149543996	0.57450982	0.119007054	0.603748148
0.085485602	0.869002405	0.08206037	0.665400124	0.162545984	0.677363442
0.854419251	0.065521242	0.079219054	0.148627005	0.652031107	0.631979566
0.01370556	0.875695131	0.88381551	0.697209555	0.170926501	0.175717167
0.866261557	0.081509829	0.867022008	0.16164615	0.621405196	0.159652358
0.269023717	0.292204646	0.825883975	0.615084611	0.585744445	0.118609175
0.882567394	0.054513614	0.054254404	0.175443427	0.690244023	0.690200337
0.480789159	0.410133517	0.877391845	0.559259994	0.517547156	0.170649725
0.846798049	0.847007458	0.846232495	0.257037713	0.257439095	0.256736175
0.878013724	0.470451045	0.420081906	0.170938397	0.55967886	0.521083545
0.860296674	0.845954847	0.147454956	0.153085791	0.150711157	0.562528072
0.875716437	0.883555387	0.027333559	0.170645342	0.175839125	0.695440936
0.100007278	0.081233827	0.869206062	0.669219509	0.657598914	0.162739837
0.447835448	0.432516662	0.877215568	0.590794468	0.558461523	0.170194835
0.422057741	0.877449614	0.458986529	0.555296983	0.170337812	0.591112776
0.459282609	0.429339572	0.876973702	0.559789312	0.524422244	0.170603864
0.045577615	0.049079482	0.052452965	0.657799603	0.658154477	0.659430388
0.825559089	0.147861108	0.131310082	0.119080304	0.604688805	0.575302903
0.14706196	0.133355536	0.825864317	0.601770056	0.571767622	0.119262345
0.865463459	0.863656505	0.864020386	0.21922836	0.219266559	0.219348419
0.113751475	0.100230028	0.841935871	0.625865503	0.600607835	0.135203749
0.111445693	0.86476054	0.85577758	0.592132709	0.156331117	0.155511838
0.073062706	0.855761736	0.081961453	0.627789589	0.149480996	0.647588817
0.099511942	0.081009105	0.869046519	0.668443999	0.656542561	0.162615987
0.103148157	0.099175961	0.841597794	0.627693593	0.602524694	0.135012956
0.099223529	0.84197279	0.103001806	0.602322214	0.134897794	0.627750247
0.873240777	0.874586352	0.875504423	0.188586849	0.188876138	0.189507199
0.104095391	0.867202911	0.866780521	0.615713949	0.159398313	0.162955533
0.844493959	0.141777076	0.86107141	0.149838431	0.564590462	0.153942239
0.475684979	0.413792981	0.877452332	0.608632789	0.569337978	0.170613376
0.872230434	0.873927723	0.055336378	0.164559804	0.167685113	0.654729572
0.845452428	0.153949701	0.857829786	0.150876376	0.560903564	0.151662704
0.429820156	0.877940675	0.459763105	0.524444215	0.170884178	0.559766001
0.859695734	0.845904147	0.15394741	0.151741029	0.150926479	0.560987982
0.858639491	0.845384069	0.153943342	0.151576241	0.150757808	0.560998452
0.082257019	0.079745371	0.86885488	0.675574257	0.663885225	0.162578882
0.473552926	0.404179381	0.877619825	0.625903743	0.58613859	0.170727487
0.413759428	0.877398798	0.475739299	0.566006815	0.170678537	0.605514977
0.877324663	0.440310125	0.444063203	0.170631706	0.608764145	0.578151685
0.841640556	0.125158722	0.103757656	0.135299786	0.623284839	0.597946231
0.426777875	0.876994965	0.450202847	0.593151981	0.170530271	0.626420715
0.083047941	0.080367362	0.868908534	0.675968556	0.663721843	0.162593291
0.130477143	0.863384867	0.857082695	0.586604394	0.155101758	0.157242572
0.882520822	0.040847231	0.876915303	0.174601562	0.692846348	0.170595946
0.826522202	0.148208923	0.131638594	0.11913673	0.60485852	0.57561428
0.825416888	0.82317161	0.824368693	0.298587644	0.29853854	0.297839282
0.091472485	0.074229655	0.854691492	0.645752169	0.625642245	0.149184516
0.825483739	0.136327734	0.127715889	0.118598185	0.606617688	0.577213485
0.0000049	0.880549207	0.00000487	0.699178775	0.175166389	0.698819663
0.824487693	0.822990555	0.824186832	0.298465552	0.298562991	0.297697936
0.131173588	0.825937343	0.14880042	0.575663206	0.119049109	0.604029816
0.079099571	0.082038364	0.868871481	0.677589771	0.665303748	0.162583103
0.073726984	0.855536553	0.082659358	0.62765913	0.149262478	0.647665291
0.402789211	0.877408523	0.48557128	0.564933572	0.170518021	0.607566652
0.470206115	0.41972233	0.877413995	0.559646237	0.5209894	0.170560627
0.102238378	0.841498656	0.083406873	0.605439424	0.134652577	0.630852147
0.137242218	0.861809667	0.844845212	0.566140306	0.1545243	0.149066717
0.100466303	0.841705651	0.114091049	0.600302001	0.13505825	0.625556384
0.140018375	0.131200796	0.825591354	0.606049883	0.577518901	0.119260736
0.104220729	0.866980954	0.867038788	0.615427773	0.159263121	0.162946153
0.392952421	0.877482972	0.484783716	0.582441061	0.170498937	0.625285035
0.866761743	0.866031329	0.088430846	0.159459949	0.162018808	0.619138199
0.041586991	0.041056702	0.041977929	0.692978723	0.691967085	0.692169502
0.877364903	0.450388491	0.426961423	0.170643457	0.626601294	0.593064596
0.275389634	0.277682687	0.82606551	0.611072747	0.582788725	0.119007992
0.079605831	0.07154325	0.85580345	0.647879027	0.627813339	0.148949232
0.855910819	0.111436397	0.864381228	0.154941281	0.592108885	0.15573814
0.079728274	0.071557646	0.855629705	0.648164687	0.627237613	0.149068659
0.455027339	0.435873696	0.877397656	0.611027161	0.577433304	0.170589918
0.823336015	0.823738343	0.824305008	0.298208685	0.298768994	0.298753172
0.8642577	0.856083866	0.116646805	0.155777277	0.155648075	0.590358634
0.02751315	0.881981318	0.027621824	0.694931922	0.175196127	0.695280546
0.341888887	0.825291567	0.333628747	0.58815493	0.118502011	0.615382615
0.877620659	0.448050411	0.433045108	0.17064943	0.591227467	0.558677807
0.84307637	0.133738336	0.861455231	0.147539785	0.567815901	0.154545491
0.432778299	0.87788978	0.448315157	0.558292619	0.170634432	0.591203522
0.87256974	0.875158123	0.045958848	0.165117117	0.16860777	0.658154675
0.051790796	0.053696551	0.058086343	0.654398667	0.654188148	0.654398942
0.410295351	0.877830515	0.481053769	0.517510988	0.170892467	0.559493365
0.421729073	0.877084682	0.45899077	0.554914198	0.1700327	0.590277209
0.447565774	0.43231909	0.876741398	0.590788532	0.558275306	0.17035357
0.841400376	0.083338648	0.102232796	0.134865326	0.631091954	0.605907912
0.87735343	0.437189067	0.444244231	0.170342228	0.591470704	0.561971009
0.091735122	0.07417182	0.855277267	0.645312856	0.625829768	0.148702658
0.080399034	0.855183847	0.104353987	0.623425439	0.149185344	0.64335936
0.154568444	0.143774749	0.094395101	0.616788865	0.616296183	0.615175114
0.877880174	0.87713279	0.877217549	0.171138191	0.170545453	0.170695984
0.877332209	0.459005426	0.425572743	0.170577999	0.575618358	0.539610587
0.866831495	0.095629161	0.866842175	0.162303566	0.617639577	0.159331287
0.111400942	0.865230445	0.856067545	0.592098196	0.156361198	0.155313593
0.079645099	0.071544742	0.855818171	0.647904813	0.627606187	0.149154063
0.446138436	0.877351246	0.4448109	0.576499217	0.170551569	0.606943159
0.044910702	0.049668047	0.051901649	0.658420537	0.659177475	0.658724222
0.348391288	0.826318285	0.332336771	0.583033849	0.118687147	0.611071608
0.027286115	0.881098754	0.027536793	0.695188629	0.17500155	0.694418269
0.205183019	0.826005353	0.202769201	0.578174363	0.119362906	0.606674909
0.883186436	0.054270744	0.875915786	0.174981562	0.690455266	0.17061611
0.426932895	0.877310887	0.450363505	0.593184735	0.170523807	0.626470402
0.079545704	0.082758117	0.868907328	0.679369821	0.666359477	0.162500569
0.29737354	0.825658046	0.29540502	0.590719364	0.118842325	0.619079545
0.027500991	0.881936006	0.027828735	0.694940809	0.175100334	0.695163192
0.091767477	0.07448445	0.856648134	0.645619535	0.625549659	0.150021405
0.877017217	0.469993896	0.41955402	0.170650342	0.559603726	0.520943826
0.473581247	0.404194617	0.877664403	0.625933424	0.586149523	0.170727366
0.10022583	0.082313032	0.868880248	0.667155446	0.656366095	0.162656877
0.877522643	0.480885806	0.410162298	0.170416094	0.559354403	0.517621891
0.427079905	0.877596565	0.450501959	0.593056497	0.170464348	0.626482211
0.448834954	0.439564753	0.877470941	0.559633449	0.52785384	0.170361689
0.877060107	0.459309262	0.429412885	0.170365711	0.55972794	0.524403516
0.855371523	0.10292262	0.078985544	0.149207226	0.643395609	0.623686301
0.00000485	0.882210433	0.00000486	0.699216964	0.175405877	0.699326715
0.080273113	0.86907743	0.093619192	0.659108247	0.162719657	0.670460183
0.045629749	0.047944818	0.053670466	0.65563419	0.656936398	0.656503379
0.432606995	0.877276031	0.447873647	0.558218516	0.170722303	0.591403293
0.877560083	0.470254665	0.419823271	0.17069104	0.559741495	0.5210536
0.876720626	0.473104134	0.40372868	0.170559959	0.625844024	0.586054481
0.040856565	0.046636798	0.074977445	0.677070501	0.6784871	0.680651739
0.881993576	0.027629022	0.027197305	0.175423578	0.694408704	0.694723491
0.02743873	0.88174332	0.027635504	0.694997582	0.1750333	0.694991974
0.875770362	0.882689826	0.040862026	0.170350683	0.174894434	0.693165813
0.041122153	0.882664117	0.041382794	0.692798679	0.175574373	0.692589979
0.065221511	0.871614067	0.87498116	0.652683487	0.164373836	0.168659267
0.081636356	0.078727855	0.868863029	0.675852745	0.663949958	0.162586442
0.874184779	0.055391014	0.871476345	0.168391336	0.654965677	0.164276866
0.438288274	0.444332911	0.877113077	0.591870036	0.561747997	0.170447199
0.859415453	0.845881479	0.153942293	0.151758824	0.150941378	0.560988642
0.841707743	0.113801964	0.100383594	0.135065113	0.626128539	0.600666612
0.826177983	0.148622586	0.130146759	0.119157853	0.605104304	0.575591566
0.124913132	0.10348102	0.84167444	0.623404616	0.598272056	0.13513021
0.825390784	0.20574475	0.197058258	0.11880547	0.6108378	0.578766817
0.455044236	0.435878403	0.877394087	0.611013853	0.577443118	0.170591148
0.423654562	0.877404748	0.465610589	0.57295087	0.170564785	0.609711923
0.086303679	0.868945627	0.083100657	0.665105052	0.162493864	0.677419103
0.877306918	0.45904812	0.425525126	0.170585448	0.57563714	0.539622111
0.41134662	0.876890086	0.469632968	0.551426239	0.170443524	0.590427467
0.878104675	0.459852614	0.429887399	0.170415579	0.559789949	0.524418238
0.487295694	0.401131916	0.87746052	0.607415273	0.564373651	0.170512877
0.132375321	0.825964006	0.14994736	0.576040405	0.118953803	0.604168101
0.141486575	0.13201629	0.098259138	0.61939538	0.616731608	0.615912892
0.485055715	0.39319804	0.878002214	0.625289656	0.582553188	0.170576915
0.013708073	0.876714049	0.883820956	0.697354802	0.170940413	0.175525244
0.139337548	0.131970261	0.826219253	0.606070461	0.577332751	0.119231628
0.047134301	0.871205925	0.873799743	0.656820531	0.164537581	0.167746799
0.485695978	0.402398043	0.877306424	0.607682405	0.564808375	0.17047982
0.86687034	0.09532763	0.86713638	0.16253528	0.617713462	0.159389594
0.877614311	0.448790016	0.439740258	0.170716564	0.559966347	0.52762906
0.855720415	0.123094303	0.863226554	0.155638954	0.588382609	0.154910252
0.41413136	0.877186499	0.475238941	0.568920133	0.170598504	0.60791239
0.263846147	0.274456851	0.826615343	0.611762448	0.582950326	0.118892235
0.040860417	0.875108534	0.882878108	0.693136944	0.169826264	0.175133635
0.436218197	0.877302025	0.454257762	0.576351498	0.170558921	0.60975473
0.062496448	0.062480889	0.062420622	0.638304979	0.638315827	0.638486099
0.865644045	0.087719941	0.866789223	0.161888111	0.619273342	0.159322131
0.13040581	0.86426221	0.858043147	0.586430845	0.155146509	0.157434935
0.875084479	0.055407829	0.871817099	0.168510966	0.654986226	0.164531023
