Va	Vb	Vc	Ia	Ib	Ic
0.444777012	0.877337811	0.438080193	0.562822758	0.17044621	0.592559365
0.087809732	0.867032907	0.86574029	0.619872758	0.159664069	0.161985435
0.8458302	0.141776425	0.861681794	0.150019525	0.56459671	0.15395697
0.055376555	0.871549394	0.874597819	0.654898429	0.164566937	0.16838216
0.047146882	0.871589789	0.87508149	0.656976498	0.164493876	0.168112584
0.877459059	0.437848464	0.443640807	0.170570319	0.590761931	0.561146031
0.437094607	0.446350506	0.877378001	0.575738726	0.546021681	0.170620208
0.877223014	0.877368339	0.875881936	0.171030275	0.170709428	0.170423159
0.111384906	0.865350457	0.855941015	0.592259615	0.156329926	0.155578638
0.432582767	0.877382056	0.448021668	0.558249097	0.17043455	0.590931121
0.100503091	0.841813622	0.113998712	0.600984079	0.135069229	0.625965495
0.41145248	0.877160562	0.469777826	0.551569375	0.170498717	0.590648368
0.877440142	0.884371484	0.0000055	0.171041587	0.176085385	0.699573473
0.876839588	0.877510492	0.877627802	0.170598697	0.170798077	0.170996706
0.4486868	0.439512568	0.87726863	0.559915619	0.527578574	0.170473231
0.877404427	0.450741485	0.43245542	0.170560092	0.609764488	0.576354413
0.476220966	0.412949171	0.877342269	0.610630014	0.57086136	0.170535795
0.100300193	0.841762268	0.113947337	0.600893862	0.134996477	0.625947354
0.083483363	0.868878154	0.084818791	0.660562939	0.162648962	0.672906657
0.427012139	0.877463646	0.450436656	0.593042389	0.170486608	0.626488824
0.462039129	0.415483419	0.877494878	0.626345177	0.589640909	0.170704139
0.875081566	0.076026277	0.871015779	0.16857092	0.650497194	0.164583076
0.877377988	0.450395052	0.426968455	0.170469613	0.626359436	0.593236458
0.068842072	0.071259833	0.855111228	0.649869035	0.629482721	0.148782375
0.140552874	0.826654349	0.150606242	0.576946563	0.119240221	0.604834787
0.864104496	0.856766279	0.123151085	0.155797408	0.156551321	0.588494526
0.077069615	0.867833254	0.86528504	0.623141108	0.160404943	0.161216698
0.878228832	0.877397922	0.877045248	0.171133341	0.170631139	0.170354192
0.147439792	0.860869326	0.84620794	0.562771932	0.153092092	0.15075755
0.877456526	0.480697034	0.401780557	0.170384137	0.590204272	0.54848636
0.466096147	0.423958857	0.877315464	0.608760895	0.572054598	0.170565146
0.856968532	0.068775683	0.072090658	0.149399981	0.650158783	0.628985083
0.480575738	0.405821009	0.877371998	0.574861538	0.532404805	0.170529615
0.065241294	0.871855321	0.874307626	0.652777222	0.165033829	0.168578346
0.068852131	0.071255646	0.855200762	0.649906387	0.629481289	0.148770069
0.866512145	0.095585991	0.867223978	0.162535689	0.617313773	0.159505293
0.027326163	0.875656343	0.883443144	0.695227765	0.170906174	0.175703321
0.877350222	0.459092636	0.425511812	0.170584389	0.575636511	0.539611934
0.883125729	0.040858405	0.875337902	0.175303668	0.693050581	0.169983918
0.878075427	0.45074257	0.427317772	0.170658823	0.626603542	0.593044005
0.041986344	0.041018737	0.042221544	0.693273792	0.692126208	0.692233094
0.341394422	0.825835249	0.331645661	0.582946289	0.11892697	0.612128168
0.437094231	0.446338	0.877364314	0.575743281	0.546039276	0.170600649
0.877185193	0.480710292	0.41000941	0.170448036	0.559337841	0.517536018
0.00000549	0.876873757	0.884148281	0.699347588	0.170614727	0.176144514
0.883306695	0.013706646	0.875782375	0.175144317	0.697333238	0.170516575
0.874028895	0.065235455	0.870914151	0.168002641	0.65267169	0.164494771
0.040858825	0.876460919	0.883305841	0.693118082	0.170553569	0.175779255
0.434802407	0.877461953	0.455013498	0.575282183	0.170563959	0.608608961
0.107658448	0.864746468	0.854621673	0.593703965	0.15674374	0.154430852
0.878298832	0.481247032	0.410574609	0.170937088	0.559630328	0.517387453
0.44634204	0.877316915	0.437043997	0.546066971	0.17056888	0.575713645
0.866199814	0.087725463	0.867779323	0.162069402	0.619312811	0.159497748
0.182391695	0.160908707	0.098441042	0.61826347	0.616842622	0.615700358
0.877283296	0.438630979	0.438626236	0.17032435	0.626573871	0.596417339
0.104033388	0.866176046	0.866445246	0.615448144	0.15913228	0.162900197
0.876132682	0.883808147	0.02732344	0.170422424	0.175723288	0.695127362
0.422141971	0.877495669	0.458981136	0.555328712	0.170430489	0.591122548
0.84159729	0.083383893	0.102209563	0.134858093	0.631141461	0.606260439
0.141791545	0.860479119	0.844372146	0.564484642	0.15325264	0.149270349
0.080289556	0.855986987	0.104285443	0.623557365	0.149575222	0.643706578
0.446338267	0.877340686	0.437069199	0.546068651	0.170595861	0.575719416
0.867070218	0.095359165	0.866962262	0.162541528	0.617582448	0.15940761
0.027448698	0.881987176	0.027741966	0.695248076	0.175347812	0.694844441
0.060016335	0.060046636	0.059911695	0.639845599	0.640153855	0.640152091
0.824587157	0.82311433	0.823020248	0.298081268	0.29871842	0.298041221
0.877422626	0.448764542	0.439558773	0.170653889	0.560006675	0.527649448
0.092738435	0.099644879	0.841396747	0.629566979	0.604399317	0.134834883
0.868086581	0.865167992	0.077711175	0.160137338	0.161613802	0.623426988
0.855623851	0.116681112	0.863841304	0.155165256	0.590336115	0.15559421
0.045432552	0.048290757	0.053649439	0.655888506	0.656075709	0.65600175
0.855897633	0.116697209	0.863703403	0.155864337	0.590374703	0.15594547
0.446346656	0.877321003	0.437042632	0.546068484	0.170578027	0.575705928
0.062453114	0.062488892	0.062410342	0.638260214	0.638342791	0.638561314
0.881581673	0.00000488	0.0000049	0.175398874	0.699162223	0.699306534
0.074826808	0.074930099	0.075200198	0.63436489	0.634362726	0.634405442
0.841804711	0.102987059	0.099029852	0.13504733	0.627735846	0.602558914
0.877445034	0.462021224	0.415450625	0.170742795	0.626297732	0.589682301
0.107778292	0.865629966	0.85488957	0.593979468	0.157114069	0.154935132
0.066721688	0.078676325	0.855665217	0.653611106	0.633018108	0.149604945
0.438640619	0.438635937	0.877302662	0.626531621	0.596321066	0.170437899
0.484800463	0.39294896	0.877495884	0.62545079	0.582521672	0.17061567
0.856274534	0.107560575	0.866321568	0.154939649	0.593857282	0.157090149
0.856987699	0.123126142	0.863678833	0.156633208	0.58859963	0.155637496
0.065217464	0.872150712	0.874913768	0.652993057	0.164761114	0.168973769
0.466000325	0.424665504	0.877358338	0.608742906	0.572132015	0.170570676
0.045005903	0.049251468	0.051381342	0.657373651	0.657976506	0.658722855
0.855370121	0.07945905	0.07187745	0.14910055	0.647824166	0.627373767
0.866720987	0.866512675	0.104205352	0.159294709	0.162612825	0.615482367
0.153950186	0.860064985	0.846137519	0.560883311	0.152688495	0.151870255
0.873425477	0.876731465	0.065179426	0.165134117	0.169226859	0.652786466
0.070193001	0.065500958	0.085556333	0.670388572	0.671073928	0.672732935
0.054272026	0.876268968	0.882801644	0.690459164	0.170891233	0.174731109
0.877542828	0.883986574	0.040855178	0.17091282	0.175509157	0.693020902
0.869061374	0.082654948	0.074817336	0.162595361	0.673878656	0.660094902
0.469725049	0.411433145	0.8770746	0.590508646	0.552093531	0.170020974
0.392921163	0.877427311	0.484758665	0.582439644	0.170484393	0.625286747
0.877358906	0.877187563	0.877285532	0.170521642	0.170616505	0.170186154
0.865364887	0.077050375	0.867957739	0.161237575	0.623360771	0.159769929
0.86489189	0.86354691	0.863851708	0.21927948	0.219238934	0.219398095
0.877688813	0.484900168	0.393039587	0.170735695	0.625220203	0.582657533
0.874929869	0.047291426	0.871877254	0.168451539	0.656796422	0.164625605
0.124550795	0.103176259	0.841586177	0.623988733	0.598280591	0.135140596
0.054641336	0.054255212	0.881790127	0.690206237	0.690228509	0.175086489
0.00000549	0.876220264	0.884078967	0.699344907	0.170581047	0.176038123
0.877187972	0.45947444	0.42935947	0.170776045	0.559771301	0.524485932
0.045267899	0.04870985	0.054144963	0.655587197	0.656796783	0.655758146
0.459659371	0.429679207	0.877705077	0.559821819	0.524399179	0.170632576
0.841397028	0.083373913	0.102198696	0.134875855	0.631253287	0.606281989
0.083198121	0.299098673	0.278193035	0.620071227	0.617703923	0.618773108
0.877990975	0.462288608	0.415729803	0.170748591	0.626272153	0.589660952
0.866991141	0.103980513	0.866359374	0.1628175	0.615233126	0.159071079
0.421720968	0.877086175	0.4589945	0.55491541	0.170042236	0.590277227
0.454875369	0.435783638	0.877446879	0.610659105	0.576704609	0.170561789
0.0000049	0.880557003	0.00000487	0.699243081	0.175178249	0.698865639
0.124604215	0.103104392	0.841488064	0.62330696	0.59833862	0.135255686
0.86870734	0.076958997	0.079292915	0.162582514	0.676078771	0.664284371
0.855581088	0.079634673	0.071765517	0.149230314	0.64785988	0.627893794
0.099399988	0.841915498	0.103252522	0.602277837	0.134908497	0.62773208
0.865872883	0.077168193	0.86781891	0.161538301	0.62301644	0.160353183
0.871242088	0.874211676	0.065178181	0.164786586	0.168584024	0.652780339
0.877332985	0.459028871	0.425568114	0.170591364	0.575683718	0.539642068
0.866602964	0.104004568	0.866772831	0.162584639	0.615303822	0.159185765
0.856051281	0.06657796	0.078921702	0.149093011	0.652192586	0.63160426
0.871916365	0.875843368	0.06517543	0.16508009	0.169401054	0.652712653
0.139856843	0.825377394	0.147242046	0.574307416	0.118527004	0.601535612
0.445270655	0.877365246	0.438023735	0.562842259	0.170468505	0.592568622
0.825517694	0.137061434	0.130594377	0.118645253	0.605729009	0.576343898
0.855463312	0.102833177	0.079040782	0.149278959	0.643590112	0.623374054
0.410239198	0.877613422	0.480899282	0.517412017	0.170866735	0.559526932
0.425580779	0.877232262	0.459055752	0.539468386	0.170488026	0.575601204
0.111413521	0.864097138	0.855802663	0.592068199	0.156325148	0.155236723
0.438705364	0.438700645	0.87743215	0.626585083	0.596361093	0.170538445
0.877481414	0.480619321	0.405679454	0.170539022	0.575036468	0.532687365
0.855462194	0.111416108	0.864414089	0.154986954	0.592044118	0.155899071
0.876739942	0.883348872	0.040853969	0.170869119	0.175573763	0.693026419
0.080039386	0.869006971	0.092857142	0.658265626	0.162640817	0.670070878
0.874577709	0.076025322	0.871624455	0.16850436	0.650491668	0.164539064
0.092526898	0.080391331	0.86915727	0.667787084	0.656797527	0.162723137
0.475987421	0.413075066	0.877200648	0.609775236	0.570412374	0.170590582
0.153935861	0.860180961	0.846800374	0.560833104	0.152723506	0.151832913
0.027322546	0.876053211	0.883608767	0.695134308	0.170797998	0.17547217
0.876929004	0.883915897	0.054283373	0.17136102	0.175835243	0.690640423
0.415673188	0.877421471	0.469840921	0.536216862	0.170569309	0.575495061
0.43886996	0.877770962	0.438874684	0.596462936	0.170563901	0.626586978
0.045638633	0.048247167	0.05431859	0.655568501	0.656408181	0.655272713
0.869103557	0.082597658	0.074902564	0.162590608	0.672480403	0.65970705
0.07488919	0.074887393	0.075041548	0.634076391	0.634345	0.634575446
0.876609079	0.884247889	0.013706798	0.170870284	0.176147508	0.697363614
0.088242131	0.867122381	0.865880202	0.619250828	0.159588463	0.162136202
0.856007717	0.116695864	0.864161641	0.155843105	0.59032401	0.156033777
0.470091449	0.419701936	0.877267503	0.559620574	0.520972701	0.17056394
0.058845314	0.038959908	0.077996878	0.679410588	0.6790735	0.679886386
0.877853796	0.437421669	0.444469712	0.170783684	0.59216764	0.562714076
0.878134814	0.449030983	0.440014251	0.170698186	0.559758884	0.527814501
0.473470858	0.404088997	0.877447981	0.626023047	0.586046875	0.170459203
0.867096415	0.86585056	0.077280636	0.160100388	0.161786419	0.622717841
0.059592039	0.064472844	0.062964215	0.652027823	0.651711127	0.652072584
0.00000549	0.876225626	0.884092718	0.699349052	0.17057702	0.176042744
0.014345044	0.881050696	0.0144506	0.697271499	0.175362823	0.696619661
0.090528944	0.075768872	0.869132812	0.669435936	0.65984425	0.16259301
0.855096115	0.123091501	0.864156889	0.156381139	0.588324168	0.155589878
0.480584923	0.405899912	0.877292802	0.574283634	0.531908239	0.170478175
0.450476192	0.427052574	0.877543235	0.626495698	0.593057781	0.17066472
0.470331344	0.41990398	0.87771378	0.559725851	0.52103721	0.170776915
0.873375376	0.876112424	0.047406614	0.165716305	0.168689949	0.656958589
0.449173763	0.440012957	0.878270266	0.559853331	0.527616842	0.170652378
0.014347288	0.881568901	0.014282842	0.697505457	0.175361646	0.696957071
0.856641153	0.123036068	0.864256867	0.15649453	0.588476056	0.155839599
0.027708028	0.027482065	0.027714794	0.694846577	0.694468013	0.695082925
0.857216966	0.123036872	0.864570486	0.156507955	0.588441264	0.155482787
0.87352995	0.874165363	0.87461331	0.188544641	0.189148617	0.18895074
0.079807896	0.07146711	0.856012108	0.647842524	0.627452236	0.14934894
0.284261774	0.282828006	0.826012892	0.612823052	0.584315662	0.118600698
0.447841949	0.432577397	0.87727551	0.5912319	0.558133178	0.170433751
0.045022952	0.872342227	0.874832451	0.65909409	0.165550617	0.168792873
0.878638449	0.87699101	0.877666562	0.170601851	0.17066759	0.170422978
0.466089165	0.424466309	0.877325978	0.608525113	0.571947967	0.170558504
0.845626048	0.147494384	0.859600188	0.150244853	0.562826407	0.152692453
0.429577773	0.877536266	0.459601456	0.524475057	0.170526605	0.559717969
0.059981476	0.06004832	0.059967736	0.640270157	0.640101511	0.639980423
0.172162318	0.156518693	0.096686145	0.617861364	0.617417063	0.615863443
0.86488544	0.864102808	0.863409763	0.218943711	0.219416629	0.2191848
0.074763864	0.856491171	0.091463794	0.625759759	0.149957772	0.645544754
0.068855684	0.071355662	0.855121813	0.649826366	0.629705866	0.148950578
0.82487882	0.823387379	0.824508296	0.299268957	0.298523313	0.298667176
0.130455825	0.825984219	0.149509478	0.575310511	0.118947686	0.603812235
0.874935299	0.047226226	0.871347267	0.168379069	0.656942065	0.164828566
0.014438361	0.880850584	0.014763838	0.697347479	0.175212792	0.697289143
0.438869842	0.877770725	0.438874566	0.596462775	0.17056435	0.626586893
0.075976784	0.872072934	0.874560233	0.650553465	0.164637165	0.168623165
0.054304429	0.881571497	0.05462597	0.691051886	0.175405342	0.690169204
0.437089182	0.446329686	0.877352035	0.575801066	0.546037708	0.170572694
0.079694418	0.869038667	0.088421029	0.65985389	0.162605743	0.670606639
0.013837833	0.0141445	0.013889227	0.697307167	0.697075721	0.69723574
0.877294274	0.448066829	0.435830387	0.170603065	0.575692703	0.542824072
0.884257855	0.0137094	0.876407803	0.176056658	0.697552055	0.170866714
0.434934107	0.877453023	0.454824994	0.574246633	0.170570872	0.607727087
0.013778199	0.014085552	0.013949214	0.697162126	0.697152491	0.69749559
0.040849235	0.876078135	0.882995477	0.692941569	0.170666994	0.175479169
0.443004062	0.448148213	0.877352179	0.606582717	0.576595789	0.170604216
0.48618642	0.402236982	0.877416125	0.608780538	0.565400614	0.170515618
0.877411149	0.462005775	0.415432299	0.170564376	0.626127809	0.589908239
0.883436224	0.013706697	0.875662856	0.175139828	0.697335909	0.17051631
0.87734524	0.459042242	0.42556321	0.170584399	0.575649202	0.539634048
0.028147766	0.028263029	0.881764108	0.694745622	0.694820269	0.175429109
0.876480011	0.88303807	0.040852962	0.171033198	0.175393969	0.692981999
0.874549569	0.049297901	0.872488885	0.168499384	0.659280365	0.165258291
0.864295757	0.85372698	0.107681164	0.156455363	0.154061439	0.593753109
0.848244469	0.846038994	0.848566117	0.257359558	0.256796977	0.25758436
0.141856579	0.82684575	0.151243854	0.5762254	0.118879894	0.603161711
0.14686995	0.132729057	0.826110369	0.601428727	0.572133548	0.119815855
0.826245722	0.22436316	0.228769291	0.118611625	0.610041787	0.580826483
0.876716725	0.438347549	0.438342837	0.170268499	0.626581712	0.596402525
0.855784235	0.123099486	0.863457031	0.155831818	0.588346339	0.155035538
0.877552056	0.48481847	0.392985921	0.17072081	0.625068726	0.582564585
0.058822604	0.038962518	0.077957703	0.679378887	0.679081579	0.679881484
0.877862368	0.437504965	0.444484473	0.170868224	0.592292436	0.562757402
0.881935953	0.0000048	0.00000489	0.175476375	0.699302407	0.699143332
0.123103161	0.86286716	0.855725377	0.58847036	0.155067186	0.156251879
0.874670641	0.076025638	0.870624203	0.168663192	0.650562965	0.164575803
0.071006915	0.064932096	0.085566743	0.669982025	0.670752284	0.67189383
0.421791397	0.877095096	0.458979108	0.554926128	0.169973089	0.590272363
0.87646115	0.883452138	0.054271407	0.171515198	0.175189563	0.690471387
0.826093133	0.147899285	0.131836695	0.119208632	0.604544424	0.575187336
0.866362695	0.087683328	0.866568655	0.161956934	0.619440154	0.159136695
