Va	Vb	Vc	Ia	Ib	Ic
0.873115248	0.874529723	0.875445334	0.188754823	0.188841382	0.189638763
0.051882725	0.053729166	0.058420145	0.654086296	0.653968553	0.653831744
0.00000279	0.0000029	0.0000028	0.699242712	0.698894757	0.69909646
0.875372855	0.076028983	0.871619959	0.168749838	0.650565014	0.164587584
0.4590415	0.42571944	0.877384755	0.575472074	0.539374045	0.170571892
0.100033902	0.080942832	0.869011837	0.668380447	0.656497751	0.162617471
0.08630433	0.868945669	0.08310142	0.6651051	0.162493849	0.67741905
0.111517114	0.863800626	0.854678905	0.59204478	0.155909978	0.155122163
0.045478544	0.048142776	0.053575115	0.655797521	0.656000564	0.656651219
0.877455165	0.437840424	0.443667403	0.1705656	0.590762173	0.561142284
0.041103984	0.04091337	0.881134015	0.692474484	0.692991755	0.174976633
0.86395156	0.854290158	0.107641296	0.156370361	0.154045444	0.59386967
0.079146753	0.868976709	0.093005245	0.659283949	0.162661355	0.670421565
0.047161981	0.87155617	0.874710948	0.656939162	0.164547482	0.168144287
0.027322087	0.876481571	0.882938275	0.695106993	0.17073066	0.175278434
0.393086243	0.877770634	0.484936608	0.582637938	0.170915948	0.62524946
0.881801857	0.00000481	0.00000483	0.175407112	0.69917226	0.699307935
0.865829047	0.081512602	0.867500154	0.161404393	0.621175312	0.159630573
0.878088572	0.450749568	0.427324172	0.170689467	0.626563555	0.593091638
0.863998802	0.855991425	0.116639307	0.155499682	0.155516922	0.59035089
0.402876359	0.87738577	0.48576074	0.564897697	0.170487862	0.607590618
0.877186389	0.459486452	0.429337063	0.170464515	0.559805315	0.524425577
0.856861645	0.13043027	0.862807677	0.156633046	0.586494833	0.154486629
0.105011256	0.12663332	0.175395165	0.617156087	0.618707574	0.617567495
0.104076641	0.866619473	0.866870885	0.615348003	0.159183247	0.162787525
0.424836213	0.877437984	0.464842226	0.573150647	0.170554036	0.60987227
0.86453799	0.854889557	0.11145657	0.155790125	0.154684983	0.591902255
0.855336448	0.068841029	0.071983778	0.149060683	0.649943013	0.629448847
0.85553613	0.107588993	0.865463949	0.155052439	0.593669122	0.157019669
0.855634245	0.065488967	0.079201058	0.148628085	0.65242629	0.631822549
0.059520213	0.064880427	0.063246689	0.652004139	0.651813268	0.652073218
0.445515267	0.877360871	0.444720383	0.576621324	0.170571962	0.607400809
0.873982995	0.076030302	0.87080301	0.168492764	0.650497563	0.164653895
0.099668808	0.841627572	0.092684622	0.604592608	0.134796638	0.629833008
0.855270565	0.064231042	0.078264101	0.148867163	0.653080797	0.632719174
0.877686237	0.470317573	0.419885258	0.170739478	0.559639483	0.520957206
0.00000491	0.00000486	0.881300375	0.699367041	0.699173662	0.175072136
0.062458357	0.062487242	0.062414668	0.638257848	0.638349301	0.638557758
0.422331827	0.878066395	0.459339042	0.555348235	0.170559249	0.591192701
0.233910728	0.222357024	0.825812676	0.607999256	0.581289561	0.119089205
0.014497237	0.014702584	0.882176751	0.696853029	0.697174826	0.175752377
0.877037813	0.470032757	0.419526651	0.17066866	0.559710819	0.520963972
0.00000278	0.00000295	0.00000286	0.699307941	0.698857379	0.698613947
0.079429614	0.869108563	0.093644707	0.659121495	0.162723915	0.670460194
0.078988211	0.869129991	0.093707891	0.659142946	0.162740136	0.670634639
0.874342785	0.873271292	0.875024827	0.188914269	0.188289769	0.188361741
0.054581854	0.054211449	0.882402878	0.689920981	0.690539453	0.175441354
0.054275749	0.876358366	0.883984556	0.690535813	0.17103984	0.175571842
0.111377307	0.864705648	0.85555167	0.592038804	0.156214701	0.155199476
0.072997157	0.855353252	0.082060683	0.627675221	0.149160231	0.647557838
0.869099142	0.0812451	0.078243585	0.162560145	0.674194107	0.663026688
0.455003742	0.435888643	0.877399759	0.611029421	0.5774324	0.170589307
0.047170423	0.871999584	0.87443898	0.656916436	0.164758175	0.168375519
0.881510537	0.041159047	0.040854136	0.175365173	0.692898722	0.692803172
0.855788362	0.123096737	0.863842056	0.155788155	0.588340112	0.155009335
0.028134608	0.028300667	0.881789202	0.694734943	0.694856366	0.175406859
0.107695203	0.865034988	0.854741318	0.593897116	0.156888186	0.15442674
0.872355578	0.874100443	0.047148628	0.16552646	0.16850394	0.657010903
0.204990944	0.824986149	0.219541596	0.578778465	0.1187947	0.607627824
0.459559373	0.429652663	0.877572935	0.559819473	0.5243914	0.170626322
0.429683384	0.877802727	0.459759528	0.524446914	0.170547801	0.559705816
0.102088452	0.124289745	0.167852225	0.616867746	0.619188216	0.617405106
0.074735188	0.075001762	0.075045176	0.634074105	0.634385726	0.634512183
0.459562786	0.429558939	0.87748617	0.559880662	0.524389022	0.170638301
0.857334941	0.123054103	0.86435067	0.156470658	0.588498591	0.155509855
0.438795682	0.438790917	0.877612884	0.62659977	0.596340448	0.170437452
0.111441864	0.864369642	0.855798532	0.592108473	0.156139674	0.155310199
0.480788512	0.405834912	0.877457338	0.574761282	0.532335833	0.170575301
0.874129201	0.051440831	0.871993002	0.168370313	0.659103792	0.16500351
0.85947475	0.846007721	0.153966182	0.152333449	0.151444522	0.560959924
0.0000049	0.00000488	0.881438857	0.699409292	0.699143657	0.17502754
0.079853084	0.071465987	0.855397903	0.647649159	0.627682554	0.149352919
0.866888494	0.865940605	0.081763096	0.159505793	0.161831677	0.621453799
0.103123958	0.07892255	0.856210069	0.643493765	0.623691243	0.149759266
0.480597129	0.405858046	0.877241572	0.574471676	0.531973655	0.170536832
0.866168794	0.86526473	0.088212274	0.159310545	0.162025861	0.619397559
0.877771536	0.484932178	0.393092021	0.170712584	0.62519485	0.582601098
0.855009013	0.111448323	0.864555036	0.154705869	0.592186038	0.155731729
0.427103541	0.877646826	0.450528587	0.593076992	0.170697277	0.626469643
0.067592673	0.067717869	0.067832213	0.636341254	0.636600607	0.636768776
0.014658414	0.014359832	0.88229427	0.697136975	0.696840756	0.175657999
0.873132566	0.87414154	0.873307344	0.188574751	0.189169906	0.188801294
0.092030348	0.079331767	0.86940286	0.668124171	0.657099906	0.162656384
0.881474657	0.00000494	0.0000048	0.175550711	0.698951455	0.699267127
0.20946679	0.825550389	0.216789344	0.578536649	0.118821743	0.607874183
0.868622827	0.076522695	0.079752682	0.162575593	0.676317475	0.664270394
0.880502619	0.054567292	0.054177516	0.175454303	0.689919838	0.690650734
0.866508265	0.865428092	0.087951072	0.159185297	0.161919337	0.619525965
0.296968929	0.294948843	0.825752467	0.614752899	0.585852402	0.118707059
0.877391306	0.483899732	0.399998454	0.170532615	0.608525206	0.565952527
0.130422234	0.863563871	0.857471552	0.586290829	0.155124866	0.157420042
0.881864566	0.041056845	0.040812497	0.175485585	0.692633539	0.693001218
0.877341105	0.448072973	0.435843404	0.170625445	0.575762764	0.542870024
0.868881281	0.075281544	0.078882925	0.16252749	0.676557105	0.664372866
0.083711356	0.868630523	0.08510621	0.662577662	0.162556106	0.677056556
0.05472678	0.054315206	0.880934637	0.690098795	0.690545794	0.17523568
0.014267251	0.881036673	0.014362033	0.697193077	0.175512369	0.697282287
0.881179492	0.00000488	0.00000492	0.175369441	0.699103563	0.699296629
0.866948798	0.104031915	0.866434387	0.16259736	0.615390535	0.15898403
0.858246677	0.845113451	0.153947262	0.151563194	0.150912824	0.560888276
0.11138932	0.86486506	0.855870057	0.592246639	0.156336143	0.155585288
0.877448581	0.473492772	0.410120374	0.170616549	0.609295866	0.569487735
0.404032182	0.877393194	0.48447865	0.564877739	0.170524816	0.607527213
0.0000049	0.881317415	0.00000482	0.69919182	0.175212691	0.698881597
0.86674146	0.866330579	0.09544156	0.159201423	0.162307028	0.617234778
0.459093096	0.425687266	0.877381531	0.575510268	0.539394015	0.170568252
0.082565031	0.868994333	0.083949464	0.660966472	0.16252995	0.673001273
0.864469192	0.855538047	0.111454697	0.15621181	0.155398518	0.592238754
0.863432965	0.862836709	0.863845022	0.219557587	0.21919734	0.219630357
0.11143836	0.864161143	0.855621088	0.592140636	0.155835524	0.155063796
0.877410492	0.470560186	0.41178276	0.17034219	0.590697061	0.551695205
0.124678785	0.103200988	0.841769111	0.624178718	0.598605698	0.135206119
0.855425322	0.107517441	0.865707185	0.1549358	0.593888469	0.157114226
0.087801814	0.86701328	0.865793347	0.619689659	0.159724246	0.162360089
0.085410672	0.868993971	0.082107371	0.665331999	0.162521163	0.677393849
0.140034981	0.130875013	0.825435692	0.60407014	0.576451195	0.118881782
0.090775596	0.076262448	0.868904232	0.668667448	0.659217065	0.162588247
0.48075333	0.405845216	0.877430144	0.57474062	0.532322065	0.170572059
0.060062377	0.060024736	0.059909603	0.639850699	0.640183631	0.640208529
0.87839681	0.470685966	0.420213173	0.170833357	0.559739162	0.521000066
0.469857052	0.411678284	0.877460816	0.590564337	0.552189725	0.170194872
0.054625325	0.054281972	0.882112316	0.689924656	0.69057931	0.17535931
0.876195096	0.883765962	0.054272356	0.170850511	0.175645473	0.690454071
0.868739222	0.084762687	0.076616063	0.162676894	0.672357763	0.661295242
0.103179867	0.099094008	0.841649366	0.627751572	0.602599296	0.134981299
0.056068695	0.044848184	0.075124155	0.674658188	0.674735142	0.675524996
0.883167977	0.013707364	0.876040114	0.175120817	0.697363199	0.170752774
0.470041083	0.411745069	0.877694097	0.590649674	0.551446555	0.17061325
0.825569864	0.13710213	0.128296696	0.118636942	0.606608192	0.577567061
0.446144451	0.877329555	0.44401483	0.576854681	0.170574438	0.607725432
0.142681182	0.825703863	0.146561613	0.575412349	0.118884961	0.602277708
0.470540941	0.42003587	0.878064941	0.559562015	0.521032217	0.170473398
0.091741278	0.074263585	0.856434595	0.645330208	0.625910149	0.149691799
0.855735788	0.07951904	0.07183647	0.149005224	0.647938398	0.627520487
0.068873528	0.071248611	0.855487088	0.65005443	0.629443386	0.148747494
0.47020573	0.419621827	0.877317011	0.559651623	0.520990864	0.170594872
0.46209819	0.415536516	0.877607644	0.626317143	0.589586132	0.17075404
0.13041998	0.863562653	0.857470169	0.586289524	0.155121924	0.15742078
0.825511128	0.264512302	0.278494295	0.1184567	0.611267824	0.584468559
0.864967798	0.863549277	0.863922505	0.219085404	0.219432961	0.219095446
0.877297594	0.458899587	0.422271112	0.170464008	0.590505621	0.554667479
0.438711229	0.438706507	0.877443778	0.626564964	0.596363359	0.170534155
0.872299321	0.874193952	0.047173086	0.164834052	0.168027512	0.65702321
0.869048825	0.098463914	0.081462809	0.162779393	0.669672232	0.656265696
0.146547252	0.133509141	0.097280743	0.618886993	0.617905938	0.615311101
0.877371644	0.483652955	0.400229046	0.170560032	0.608625453	0.565987391
0.448169882	0.435896595	0.877428511	0.575729806	0.542790209	0.170565821
0.045483928	0.048858874	0.051969072	0.657182131	0.658385831	0.659067465
0.877738176	0.448099532	0.433129943	0.170621294	0.591235933	0.558689979
0.876550786	0.884166704	0.013708373	0.170892165	0.175919947	0.697419816
0.432600603	0.877760575	0.448355706	0.558391835	0.170465775	0.591032972
0.43903189	0.878094533	0.439036609	0.596277964	0.171215981	0.626692646
0.077000258	0.868043167	0.864956066	0.623027251	0.160150953	0.161094552
0.083397969	0.102155483	0.841541635	0.630805045	0.605843187	0.134735375
0.137167549	0.861629764	0.84374901	0.566137296	0.154220527	0.148701696
0.867190145	0.866505182	0.09545283	0.159513371	0.162717048	0.617301843
0.868890359	0.080586034	0.076984323	0.162632209	0.672634879	0.661559482
0.581578954	0.87737257	0.519968561	0.53122835	0.170587595	0.5602145
0.448829175	0.439547967	0.877457428	0.559694944	0.527881901	0.170389173
0.874473393	0.055411175	0.871940246	0.16871122	0.655091714	0.164817069
0.039896365	0.046302278	0.073460921	0.677574653	0.676676294	0.678206023
0.099740533	0.08099319	0.869038728	0.66830472	0.65763606	0.162600609
0.091944753	0.074340354	0.85704257	0.645451818	0.625700981	0.149829656
0.841714381	0.092715336	0.099597904	0.134806565	0.629537677	0.604359404
0.872575775	0.873761115	0.055341136	0.165519578	0.168687158	0.654754332
0.450196794	0.426772586	0.876983714	0.626474108	0.593097247	0.170397309
0.879012163	0.877356028	0.879568046	0.171006874	0.17050044	0.170860965
0.446051687	0.877355419	0.44452016	0.576444966	0.170561493	0.606944922
0.876336241	0.87780721	0.878142774	0.170500859	0.170733241	0.170667998
0.843673865	0.133764717	0.862281319	0.147762009	0.567834897	0.154921575
0.069662942	0.064999896	0.084665036	0.670502353	0.670515337	0.672743779
0.141752719	0.860691194	0.844755707	0.56449698	0.153491671	0.149678798
0.855245847	0.064166815	0.077932128	0.148855249	0.653410932	0.632406252
0.874139727	0.055366187	0.871498366	0.168391546	0.654962166	0.164285895
0.867548241	0.86530239	0.077542525	0.159914373	0.161530711	0.62341802
0.147776173	0.132513268	0.825222655	0.602562811	0.572027634	0.119108866
0.872550428	0.874393557	0.055329525	0.165337359	0.168593825	0.654701766
0.868973401	0.083290438	0.075663615	0.162674351	0.674367696	0.661274815
0.082172169	0.856033238	0.067870192	0.631417822	0.149089989	0.652682508
0.045229363	0.872012764	0.874841896	0.659040159	0.165272854	0.168179926
0.877931708	0.47044268	0.42000712	0.170952329	0.559676824	0.521086016
0.877743967	0.473619051	0.404235906	0.170545289	0.625823559	0.586080082
0.856043023	0.091277588	0.074152168	0.149215249	0.645999455	0.625717889
0.435946385	0.877422782	0.448142314	0.542690537	0.170634276	0.57559044
0.0000049	0.00000488	0.88142965	0.699406593	0.699137203	0.175029173
0.87782735	0.47043795	0.419904033	0.170923986	0.55965275	0.521083742
0.130423467	0.863570239	0.857470846	0.586292086	0.155126437	0.157419254
0.077042334	0.867747501	0.864370441	0.623130706	0.159920697	0.161087518
0.289817913	0.284788289	0.825864128	0.613742646	0.584677576	0.118708555
0.438501195	0.444498456	0.877664924	0.593085462	0.563430409	0.170591118
0.147435063	0.860179314	0.846342744	0.562750701	0.152624077	0.150432533
0.86303328	0.856713783	0.130380745	0.15508897	0.156900316	0.586508738
0.866013396	0.866768157	0.104336146	0.159032432	0.162742122	0.615346403
0.102937936	0.841874572	0.124960283	0.598585747	0.135153096	0.623591291
0.027322062	0.87647071	0.882943163	0.695106392	0.17073209	0.17527932
0.862627091	0.85729005	0.130371407	0.154631287	0.156753399	0.586477103
0.092539085	0.080517083	0.869017508	0.667807443	0.657096238	0.16264854
0.415957068	0.878455898	0.462525875	0.589848362	0.170678718	0.626094043
0.855266934	0.064132011	0.077915645	0.148847231	0.653398076	0.632460636
0.278269803	0.825828888	0.270836366	0.581840479	0.118814681	0.612571939
0.077048817	0.867753749	0.864982985	0.62303274	0.160053632	0.160938123
0.0142244	0.881098302	0.014531965	0.697209013	0.17535164	0.697675712
0.153945408	0.859906054	0.846891096	0.560828066	0.152717411	0.151819224
0.074675518	0.855430892	0.091452319	0.625730892	0.14920581	0.645531286
0.856893189	0.130381009	0.862644826	0.156472215	0.586437077	0.154395397
0.87745543	0.480838505	0.41014988	0.170913103	0.559639531	0.517397244
0.877039881	0.469956703	0.411967824	0.170158399	0.591474595	0.55272966
0.87753168	0.450470529	0.427046542	0.170693062	0.626494503	0.593027007
0.438466405	0.444569653	0.877657844	0.593216833	0.563469871	0.170611404
0.87724363	0.484252356	0.399480751	0.170518348	0.608289411	0.565628958
0.862948647	0.843805145	0.133708352	0.155119172	0.147826713	0.567843195
0.279706549	0.300222686	0.8258897	0.61304127	0.583832117	0.118714431
0.401252717	0.876875736	0.480362931	0.548261388	0.170160615	0.590295704
0.874222602	0.050074381	0.872340022	0.168276799	0.658823532	0.164979762
0.855677502	0.0664771	0.078957767	0.148665074	0.652296689	0.63171213
0.861487037	0.846872054	0.147406443	0.153309465	0.150840607	0.56279109
0.867272484	0.866289555	0.095331689	0.159321591	0.162547425	0.617268314
0.285846875	0.29708161	0.825718227	0.612608874	0.582644046	0.118716082
0.486894639	0.401390563	0.877418223	0.609727623	0.566385856	0.170499749
0.454349086	0.436310237	0.877339957	0.609620579	0.576376816	0.170591151
0.877366014	0.448089471	0.435853775	0.170628146	0.575771911	0.542883028
0.087673427	0.867192917	0.86574412	0.61989613	0.159665311	0.1619951
0.877578659	0.480932274	0.410171696	0.170902298	0.559588437	0.517362163
0.405997309	0.877323316	0.480469309	0.532749018	0.170543968	0.575081401
0.062509234	0.062480994	0.062409186	0.638245339	0.638262582	0.638517923
0.082237217	0.855772129	0.06781316	0.632529022	0.149002817	0.652941358
0.846082364	0.147482564	0.86043068	0.150395203	0.562878805	0.152738341
0.876857398	0.438417973	0.438413347	0.170333045	0.626497021	0.596502814
0.871100404	0.874544429	0.075957265	0.164406533	0.168139554	0.650371371
0.877486148	0.474502377	0.481656161	0.170658718	0.560216257	0.531934752
0.340476759	0.825263899	0.343998141	0.585273999	0.118569965	0.613613606
0.150152813	0.13550204	0.825548732	0.603929382	0.574235753	0.119256083
0.82165142	0.823462057	0.82108695	0.29790925	0.298751361	0.298186246
0.447659855	0.432429458	0.876949125	0.590810963	0.558267293	0.170211265
0.103922626	0.84178975	0.125096284	0.598567036	0.1354173	0.623609082
0.013705955	0.876485892	0.883596468	0.697231267	0.170876841	0.175598884
0.855765	0.107523733	0.865527363	0.155171618	0.593823331	0.157051004
0.437041442	0.446280982	0.877254034	0.575729816	0.545996249	0.170583177
0.86252708	0.843351631	0.133717867	0.155182654	0.147814397	0.567774195
0.883161205	0.0000055	0.874977202	0.175086032	0.699352605	0.169722841
0.028445669	0.028339152	0.881597333	0.694839201	0.695173281	0.175225606
0.069865273	0.051564522	0.082140043	0.673280125	0.672544875	0.674027423
0.826419052	0.147795348	0.130778678	0.119487557	0.601744468	0.573906799
0.111402491	0.864818259	0.855469282	0.592130891	0.156350234	0.155307985
0.877316559	0.448094803	0.435839537	0.170582812	0.575621209	0.542739921
0.877491412	0.480693345	0.405578302	0.170573816	0.575382194	0.532893241
0.864707505	0.854550725	0.107673283	0.156463566	0.154059351	0.593706189
0.128437268	0.321514541	0.224331918	0.622426879	0.622619218	0.620878362
0.099810851	0.08122002	0.869215337	0.669013682	0.657018223	0.162667778
0.111397122	0.865769809	0.85629488	0.592213115	0.156284657	0.155422883
0.872032363	0.874725552	0.065169679	0.164761515	0.168578573	0.652889695
0.142512881	0.82561978	0.147141783	0.573822663	0.118784525	0.602108345
0.866113117	0.081523784	0.867273676	0.161568152	0.621486749	0.159447052
0.869065376	0.098225232	0.080447197	0.162757495	0.667163219	0.654022607
0.856013568	0.116692067	0.863875884	0.155785957	0.590379313	0.155904575
0.484981636	0.393137888	0.877867262	0.62517122	0.58258327	0.170788805
0.047160148	0.872120704	0.873645339	0.656879648	0.165243395	0.168279473
0.846254529	0.147489524	0.860164579	0.150790154	0.56277647	0.153113892
0.047129471	0.871224774	0.873934027	0.6569125	0.164584863	0.16787852
0.868679498	0.081994576	0.078777977	0.162610486	0.674389923	0.662462543
0.841650913	0.083352981	0.102197111	0.134847715	0.631076391	0.606253103
0.224879727	0.224527046	0.825449302	0.606963578	0.579740852	0.118813639
0.435830876	0.877326826	0.448169182	0.542804161	0.170556489	0.575691529
0.868947946	0.089124428	0.075900492	0.162664295	0.672167902	0.659751051
0.01387288	0.014280203	0.013892916	0.69702548	0.696778594	0.69622021
0.877357939	0.473541395	0.41012306	0.170513224	0.60905193	0.569265981
0.877474912	0.480838034	0.410167798	0.170443414	0.559328521	0.517587102
0.040861588	0.875444518	0.883586687	0.69316674	0.170471731	0.175668593
0.102178254	0.841460162	0.083442996	0.605751247	0.134779235	0.630642941
0.877678054	0.459678241	0.429634795	0.17063045	0.559633154	0.524557818
0.846964264	0.147488277	0.859849885	0.150507307	0.562766703	0.152777545
0.130423642	0.863566139	0.857472118	0.586291833	0.155126659	0.15741943
0.855858739	0.068707365	0.072016708	0.1491652	0.650192618	0.629789451
0.054278487	0.876095773	0.883936886	0.690570762	0.170955037	0.175674314
0.10768204	0.864518887	0.85437721	0.593917187	0.156875268	0.154404776
0.013705439	0.875984426	0.882132731	0.697280035	0.170123022	0.174482497
